locus_tag	ftype	length_bp	gene	EC_number	COG	product
KCJCKPDC_01049	CDS	2415	priA	3.6.4.-	COG1198	Primosomal protein N'
KCJCKPDC_01050	CDS	951	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
KCJCKPDC_01051	CDS	1341	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
KCJCKPDC_01052	CDS	753	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
KCJCKPDC_01053	CDS	1980	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
KCJCKPDC_01054	CDS	888	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
KCJCKPDC_01055	CDS	660	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
KCJCKPDC_01056	CDS	645	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
KCJCKPDC_01057	CDS	189	rpmB			50S ribosomal protein L28
KCJCKPDC_01058	CDS	354				putative protein
KCJCKPDC_01059	CDS	1689				putative protein
KCJCKPDC_01060	CDS	2028	recG	3.6.4.12		ATP-dependent DNA helicase RecG
KCJCKPDC_01061	CDS	1008	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
KCJCKPDC_01062	CDS	240	acpP_1		COG0236	Acyl carrier protein
KCJCKPDC_01063	CDS	1008	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
KCJCKPDC_01064	CDS	987	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
KCJCKPDC_01065	CDS	963	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
KCJCKPDC_01066	CDS	960				hypothetical protein
KCJCKPDC_01067	CDS	1815	glmS	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
KCJCKPDC_01068	CDS	834				hypothetical protein
KCJCKPDC_01069	CDS	1590	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
KCJCKPDC_01070	CDS	1158				hypothetical protein
KCJCKPDC_01071	CDS	741		3.5.2.20	COG1878	Isatin hydrolase
KCJCKPDC_01072	CDS	684	graR		COG0745	Response regulator protein GraR
KCJCKPDC_01073	CDS	984	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
KCJCKPDC_01074	CDS	741	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
KCJCKPDC_01075	CDS	1896	yxdM			ABC transporter permease protein YxdM
KCJCKPDC_01076	CDS	3996	cas9	3.1.-.-	COG3513	CRISPR-associated endonuclease Cas9
KCJCKPDC_01077	CDS	870	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
KCJCKPDC_01078	CDS	318	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
KCJCKPDC_01079	CDS	678	csn2			CRISPR-associated protein Csn2
	repeat_region	300				
KCJCKPDC_01080	tRNA	75				tRNA-Phe(gaa)
KCJCKPDC_01081	tRNA	83				tRNA-Tyr(gta)
KCJCKPDC_01082	tRNA	73				tRNA-Trp(cca)
KCJCKPDC_01083	tRNA	75				tRNA-His(gtg)
KCJCKPDC_01084	tRNA	74				tRNA-Gln(ttg)
KCJCKPDC_01085	tRNA	73				tRNA-Cys(gca)
KCJCKPDC_01086	tRNA	85				tRNA-Leu(caa)
KCJCKPDC_01087	CDS	1116				hypothetical protein
KCJCKPDC_01088	CDS	1623	ptsG_1	2.7.1.199		PTS system glucose-specific EIICBA component
KCJCKPDC_01089	CDS	645	lytG	3.2.1.-	COG1705	Exo-glucosaminidase LytG
KCJCKPDC_01090	CDS	741				hypothetical protein
KCJCKPDC_01091	CDS	1155	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
KCJCKPDC_01092	CDS	654				hypothetical protein
KCJCKPDC_01093	CDS	2220	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
KCJCKPDC_01094	CDS	2019	ligA	6.5.1.2	COG0272	DNA ligase
KCJCKPDC_01095	CDS	1107				hypothetical protein
KCJCKPDC_01096	CDS	306	gatC_2	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
KCJCKPDC_01097	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
KCJCKPDC_01098	CDS	1434	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
KCJCKPDC_01099	CDS	969	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
KCJCKPDC_01100	CDS	1407	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
KCJCKPDC_01101	CDS	1287				ISL3 family transposase ISSau8
KCJCKPDC_01102	CDS	456	copY_1			Transcriptional repressor CopY
KCJCKPDC_01103	CDS	2088	copB	7.2.2.8		Copper-exporting P-type ATPase B
KCJCKPDC_01104	CDS	471				hypothetical protein
KCJCKPDC_01105	CDS	591	ydhK			putative protein YdhK
KCJCKPDC_01106	CDS	156				hypothetical protein
KCJCKPDC_01107	CDS	735				hypothetical protein
KCJCKPDC_01108	CDS	642				hypothetical protein
KCJCKPDC_01109	rRNA	1070				16S ribosomal RNA (partial)
KCJCKPDC_01110	tRNA	73				tRNA-Lys(ttt)
KCJCKPDC_01111	tRNA	73				tRNA-Val(tac)
KCJCKPDC_01112	rRNA	111				5S ribosomal RNA
KCJCKPDC_01113	CDS	648				hypothetical protein
KCJCKPDC_01114	CDS	3708				hypothetical protein
KCJCKPDC_01115	CDS	2355				hypothetical protein
KCJCKPDC_01116	CDS	1023	prfB			Peptide chain release factor 2
KCJCKPDC_01117	CDS	2469	secA		COG0653	Protein translocase subunit SecA
KCJCKPDC_01118	CDS	924				hypothetical protein
KCJCKPDC_01119	CDS	516	prdB	1.21.4.1		D-proline reductase subunit gamma
KCJCKPDC_01120	CDS	303				hypothetical protein
KCJCKPDC_01121	CDS	1146	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase SufS
KCJCKPDC_01122	CDS	726	est_2	3.1.1.1		Carboxylesterase
KCJCKPDC_01123	CDS	1527				hypothetical protein
KCJCKPDC_01124	CDS	1380	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
KCJCKPDC_01125	CDS	1893	selB		COG3276	Selenocysteine-specific elongation factor
KCJCKPDC_01126	CDS	249				hypothetical protein
KCJCKPDC_01127	CDS	357				hypothetical protein
KCJCKPDC_01128	CDS	951	selD	2.7.9.3	COG0709	Selenide, water dikinase
KCJCKPDC_01129	CDS	402				hypothetical protein
KCJCKPDC_01130	CDS	1287	grdE	1.21.4.2		Glycine reductase complex component B subunits alpha and beta
KCJCKPDC_01131	CDS	1041	grdB_1	1.21.4.2		Glycine reductase complex component B subunit gamma
KCJCKPDC_01132	CDS	231	grdB_2	1.21.4.2		Glycine reductase complex component B subunit gamma
KCJCKPDC_01133	CDS	285				hypothetical protein
KCJCKPDC_01134	CDS	1620				hypothetical protein
KCJCKPDC_01135	CDS	738			COG1136	putative ABC transporter ATP-binding protein
KCJCKPDC_01136	CDS	915	phnD1_2		COG3221	putative ABC transporter phosphite binding protein PhnD1
KCJCKPDC_01137	CDS	237	yeeD		COG0425	Putative sulfur carrier protein YeeD
KCJCKPDC_01138	CDS	1026				hypothetical protein
KCJCKPDC_01139	CDS	1164	grdD	1.21.4.2		Glycine/sarcosine/betaine reductase complex component C subunit alpha
KCJCKPDC_01140	CDS	1539	grdC	1.21.4.2		Glycine/sarcosine/betaine reductase complex component C subunit beta
KCJCKPDC_01141	CDS	327	trxA_2		COG0526	Thioredoxin
KCJCKPDC_01142	CDS	960	trxB_2	1.8.1.9		Thioredoxin reductase
KCJCKPDC_01143	CDS	318	grdA1	1.21.4.2		Glycine/sarcosine/betaine reductase complex component A1
KCJCKPDC_01144	CDS	129	grdA	1.21.4.2		Glycine/sarcosine/betaine reductase complex component A
KCJCKPDC_01145	CDS	1428	alsT_2		COG1115	Amino-acid carrier protein AlsT
KCJCKPDC_01146	tRNA	98				tRNA-SeC(tca)
KCJCKPDC_01147	CDS	978	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
KCJCKPDC_01148	CDS	432	fucU	5.1.3.29	COG4154	L-fucose mutarotase
KCJCKPDC_01149	CDS	1785	fucI	5.3.1.25	COG2407	L-fucose isomerase
KCJCKPDC_01150	CDS	654	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
KCJCKPDC_01151	CDS	1476	rhaB	2.7.1.5		Rhamnulokinase
KCJCKPDC_01152	CDS	1383	xylP			Isoprimeverose transporter
KCJCKPDC_01153	CDS	921	rhaR_3			HTH-type transcriptional activator RhaR
KCJCKPDC_01154	CDS	1155	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
KCJCKPDC_01155	CDS	1452	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
KCJCKPDC_01156	CDS	543	yacP		COG3688	putative protein YacP
KCJCKPDC_01157	CDS	1905				hypothetical protein
KCJCKPDC_01158	CDS	399	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
KCJCKPDC_01159	CDS	2523	uvrB_2			UvrABC system protein B
KCJCKPDC_01160	CDS	573	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
KCJCKPDC_01161	CDS	1086				hypothetical protein
KCJCKPDC_01162	CDS	2472	copA	7.2.2.8		Copper-exporting P-type ATPase
KCJCKPDC_01163	CDS	423	copY_2			Transcriptional repressor CopY
KCJCKPDC_01164	CDS	1197	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
KCJCKPDC_01165	CDS	795				hypothetical protein
KCJCKPDC_01166	CDS	756				hypothetical protein
KCJCKPDC_01167	CDS	933	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KCJCKPDC_01168	CDS	411				hypothetical protein
KCJCKPDC_01169	tRNA	75				tRNA-Arg(tcg)
KCJCKPDC_01170	tRNA	73				tRNA-Lys(ttt)
KCJCKPDC_01171	tRNA	73				tRNA-Thr(tgt)
KCJCKPDC_01172	tRNA	82				tRNA-Leu(tag)
KCJCKPDC_01173	tRNA	73				tRNA-Lys(ttt)
KCJCKPDC_01174	CDS	8754				hypothetical protein
KCJCKPDC_01175	CDS	1671				hypothetical protein
KCJCKPDC_01176	CDS	1395				hypothetical protein
KCJCKPDC_01177	CDS	714	atpB			ATP synthase subunit a
KCJCKPDC_01178	CDS	213	atpE_2			ATP synthase subunit c
KCJCKPDC_01179	CDS	510	atpF		COG0711	ATP synthase subunit b
KCJCKPDC_01180	CDS	330	atpD_1			ATP synthase subunit delta
KCJCKPDC_01181	CDS	1527	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
KCJCKPDC_01182	CDS	933	atpG		COG0224	ATP synthase gamma chain
KCJCKPDC_01183	CDS	1455	atpD_2	7.1.2.2	COG0055	ATP synthase subunit beta
KCJCKPDC_01184	CDS	465	atpC		COG0355	ATP synthase epsilon chain
KCJCKPDC_01185	CDS	1194	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
KCJCKPDC_01186	CDS	1275	yhaP		COG1668	putative protein YhaP
KCJCKPDC_01187	CDS	900		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
KCJCKPDC_01188	CDS	402				hypothetical protein
KCJCKPDC_01189	CDS	684				hypothetical protein
KCJCKPDC_01190	CDS	1365	mgtE_2		COG2239	Magnesium transporter MgtE
KCJCKPDC_01191	CDS	210				hypothetical protein
KCJCKPDC_01192	CDS	1164	agaS	3.5.99.-	COG2222	D-galactosamine-6-phosphate deaminase AgaS
KCJCKPDC_01193	CDS	720	gamR			HTH-type transcriptional repressor GamR
KCJCKPDC_01194	CDS	696	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
KCJCKPDC_01195	CDS	876	ywpJ	3.1.3.-	COG0561	Phosphatase YwpJ
KCJCKPDC_01196	CDS	768	yjjP		COG2966	Inner membrane protein YjjP
KCJCKPDC_01197	CDS	468				hypothetical protein
KCJCKPDC_01198	CDS	171				hypothetical protein
KCJCKPDC_01199	CDS	861	hchA	3.1.2.-		Protein/nucleic acid deglycase HchA
KCJCKPDC_01200	CDS	234				hypothetical protein
KCJCKPDC_01201	CDS	420				hypothetical protein
KCJCKPDC_01202	CDS	891	bcrA_5			Bacitracin transport ATP-binding protein BcrA
KCJCKPDC_01203	CDS	750				hypothetical protein
KCJCKPDC_01204	CDS	726				hypothetical protein
KCJCKPDC_01205	CDS	780	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
KCJCKPDC_01206	CDS	1056	thiY		COG0715	Formylaminopyrimidine-binding protein
KCJCKPDC_01207	CDS	774	ribX			Riboflavin transport system permease protein RibX
KCJCKPDC_01208	CDS	750	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
KCJCKPDC_01209	CDS	426				hypothetical protein
KCJCKPDC_01210	CDS	441			COG3279	putative HTH-type transcriptional regulator
KCJCKPDC_01211	CDS	261				hypothetical protein
KCJCKPDC_01212	CDS	669	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
KCJCKPDC_01213	CDS	1140	dapE_2	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
KCJCKPDC_01214	CDS	723				hypothetical protein
KCJCKPDC_01215	CDS	687				hypothetical protein
KCJCKPDC_01216	CDS	663	ktrA		COG0569	Ktr system potassium uptake protein A
KCJCKPDC_01217	CDS	1371	ktrB		COG0168	Ktr system potassium uptake protein B
KCJCKPDC_01218	CDS	882	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
KCJCKPDC_01219	CDS	936		1.6.5.11	COG2070	NADH:quinone reductase
KCJCKPDC_01220	CDS	393	rpsI		COG0103	30S ribosomal protein S9
KCJCKPDC_01221	CDS	444	rplM			50S ribosomal protein L13
KCJCKPDC_01222	CDS	1197		1.-.-.-		putative oxidoreductase
KCJCKPDC_01223	CDS	951				hypothetical protein
KCJCKPDC_01224	CDS	930	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
KCJCKPDC_01225	CDS	909	scmP_2	3.5.1.-	COG1473	N-acetylcysteine deacetylase
KCJCKPDC_01226	CDS	246				hypothetical protein
KCJCKPDC_01227	CDS	927		1.6.5.11	COG2070	NADH:quinone reductase
KCJCKPDC_01228	CDS	1218	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
KCJCKPDC_01229	CDS	2259	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
KCJCKPDC_01230	CDS	1650		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
KCJCKPDC_01231	CDS	186				hypothetical protein
KCJCKPDC_01232	CDS	147				hypothetical protein
KCJCKPDC_01233	CDS	588				hypothetical protein
KCJCKPDC_01234	CDS	645				hypothetical protein
KCJCKPDC_01235	CDS	870	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KCJCKPDC_01236	CDS	381				hypothetical protein
KCJCKPDC_01237	CDS	1245				hypothetical protein
KCJCKPDC_01238	CDS	849				hypothetical protein
KCJCKPDC_01239	CDS	132				hypothetical protein
KCJCKPDC_01240	CDS	819				hypothetical protein
KCJCKPDC_01241	CDS	1842				hypothetical protein
KCJCKPDC_01242	CDS	1446	nanA_2	3.2.1.18	COG4409	Sialidase A
KCJCKPDC_01243	CDS	810	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
KCJCKPDC_01244	CDS	138				hypothetical protein
KCJCKPDC_01245	CDS	1383	celB_2		COG1455	PTS system cellobiose-specific EIIC component
KCJCKPDC_01246	CDS	441				hypothetical protein
KCJCKPDC_01247	CDS	327	ptcA		COG1447	PTS system galactose-specific EIIA component
KCJCKPDC_01248	CDS	312	celA_2	2.7.1.205		PTS system cellobiose-specific EIIB component
KCJCKPDC_01249	CDS	1989	licR_2		COG1762	putative licABCH operon regulator
KCJCKPDC_01250	CDS	1092				hypothetical protein
KCJCKPDC_01251	CDS	471				hypothetical protein
KCJCKPDC_01252	CDS	1383	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
KCJCKPDC_01253	CDS	1143	garK	2.7.1.165	COG1929	Glycerate 2-kinase
KCJCKPDC_01254	CDS	1263	gntP		COG2610	High-affinity gluconate transporter
KCJCKPDC_01255	CDS	1074	cdaR_2		COG3835	Carbohydrate diacid regulator
KCJCKPDC_01256	CDS	711	tal	2.2.1.2	COG0176	Transaldolase
KCJCKPDC_01257	CDS	1368	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
KCJCKPDC_01258	CDS	288				hypothetical protein
KCJCKPDC_01259	CDS	2052				hypothetical protein
KCJCKPDC_01260	CDS	1422	bglH	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
KCJCKPDC_01261	CDS	1509	ptsG_2	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
KCJCKPDC_01262	CDS	921				hypothetical protein
KCJCKPDC_01263	CDS	1056				hypothetical protein
KCJCKPDC_01264	CDS	927	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
KCJCKPDC_01265	CDS	804	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
KCJCKPDC_01266	CDS	708	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
KCJCKPDC_01267	CDS	1326				hypothetical protein
KCJCKPDC_01268	CDS	288	veg		COG4466	Protein Veg
KCJCKPDC_01269	CDS	699				hypothetical protein
KCJCKPDC_01270	CDS	720				hypothetical protein
KCJCKPDC_01271	CDS	1329	argS_2	6.1.1.19	COG0018	Arginine--tRNA ligase
KCJCKPDC_01272	CDS	948	arcC1	2.7.2.2		Carbamate kinase 1
KCJCKPDC_01273	CDS	1338		3.4.13.-		Putative dipeptidase
KCJCKPDC_01274	CDS	1494				hypothetical protein
KCJCKPDC_01275	CDS	1005	arcB	2.1.3.3		Ornithine carbamoyltransferase, catabolic
KCJCKPDC_01276	CDS	1227	arcA	3.5.3.6	COG2235	Arginine deiminase
KCJCKPDC_01277	CDS	363				hypothetical protein
KCJCKPDC_01278	CDS	171				hypothetical protein
KCJCKPDC_01279	CDS	285	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
KCJCKPDC_01280	CDS	168				hypothetical protein
KCJCKPDC_01281	CDS	276				hypothetical protein
KCJCKPDC_01282	CDS	2073	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
KCJCKPDC_01283	CDS	855	fbaA	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
KCJCKPDC_01284	CDS	1302				hypothetical protein
KCJCKPDC_01285	CDS	1602	pyrG	6.3.4.2	COG0504	CTP synthase
KCJCKPDC_01286	CDS	1179				hypothetical protein
KCJCKPDC_01287	CDS	831				hypothetical protein
KCJCKPDC_01288	CDS	726	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
KCJCKPDC_01289	CDS	384	ytrA		COG1725	HTH-type transcriptional repressor YtrA
KCJCKPDC_01290	CDS	912				hypothetical protein
KCJCKPDC_01291	CDS	519	rpoE			DNA-directed RNA polymerase subunit delta
KCJCKPDC_01292	CDS	444				hypothetical protein
KCJCKPDC_01293	CDS	876	lipL	2.3.1.200	COG0095	Lipoyl-[GcvH]:protein N-lipoyltransferase
KCJCKPDC_01294	CDS	1350				hypothetical protein
KCJCKPDC_01295	CDS	816	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
KCJCKPDC_01296	CDS	1098	strH	3.2.1.52	COG3525	Beta-N-acetylhexosaminidase
KCJCKPDC_01297	CDS	528	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
KCJCKPDC_01298	CDS	1296	serS	6.1.1.11		Serine--tRNA ligase
KCJCKPDC_01299	CDS	1314	dacA_2	3.4.16.4		D-alanyl-D-alanine carboxypeptidase DacA
KCJCKPDC_01300	CDS	1143	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
KCJCKPDC_01301	CDS	684	srrA_2		COG0745	Transcriptional regulatory protein SrrA
KCJCKPDC_01302	CDS	714	yidD			Putative membrane protein insertion efficiency factor
KCJCKPDC_01303	CDS	585	srtD	3.4.22.-	COG3764	Sortase D
KCJCKPDC_01304	CDS	1338	pepC	3.4.22.40	COG3579	Aminopeptidase C
KCJCKPDC_01305	CDS	684				hypothetical protein
KCJCKPDC_01306	CDS	1119				hypothetical protein
KCJCKPDC_01307	CDS	1800				hypothetical protein
KCJCKPDC_01308	CDS	186				hypothetical protein
KCJCKPDC_01309	CDS	675	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
KCJCKPDC_01310	CDS	882	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
KCJCKPDC_01311	CDS	702	metP_1		COG2011	Methionine import system permease protein MetP
KCJCKPDC_01312	CDS	1011	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
KCJCKPDC_01313	CDS	819	metQ_3		COG1464	Methionine-binding lipoprotein MetQ
KCJCKPDC_01314	CDS	1332				hypothetical protein
KCJCKPDC_01315	CDS	609	urdA_2	1.3.99.33		Urocanate reductase
KCJCKPDC_01316	CDS	942	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
KCJCKPDC_01317	CDS	1236	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
KCJCKPDC_01318	CDS	849	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KCJCKPDC_01319	CDS	1491				hypothetical protein
KCJCKPDC_01320	CDS	234				hypothetical protein
KCJCKPDC_01321	CDS	321				hypothetical protein
KCJCKPDC_01322	CDS	141				hypothetical protein
KCJCKPDC_01323	CDS	1371	brnQ_3		COG1114	Branched-chain amino acid transport system 2 carrier protein
KCJCKPDC_01324	CDS	855				hypothetical protein
KCJCKPDC_01325	CDS	1875		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
KCJCKPDC_01326	CDS	1719			COG1132	putative ABC transporter ATP-binding protein
KCJCKPDC_01327	CDS	627				hypothetical protein
KCJCKPDC_01328	CDS	1173				hypothetical protein
KCJCKPDC_01329	CDS	1032	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
KCJCKPDC_01330	CDS	555				hypothetical protein
KCJCKPDC_01331	CDS	885	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
KCJCKPDC_01332	CDS	336				hypothetical protein
KCJCKPDC_01333	CDS	753	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
KCJCKPDC_01334	CDS	348	yabA		COG4467	Initiation-control protein YabA
KCJCKPDC_01335	CDS	987				hypothetical protein
KCJCKPDC_01336	CDS	330	darA		COG3870	Cyclic di-AMP receptor A
KCJCKPDC_01337	CDS	663	tmk	2.7.4.9		Thymidylate kinase
KCJCKPDC_01338	CDS	600	recR		COG0353	Recombination protein RecR
KCJCKPDC_01339	CDS	321	ybaB			Nucleoid-associated protein YbaB
KCJCKPDC_01340	CDS	1740				hypothetical protein
KCJCKPDC_01341	CDS	135				hypothetical protein
KCJCKPDC_01342	CDS	1614				hypothetical protein
KCJCKPDC_01343	CDS	1575	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
KCJCKPDC_01344	CDS	1248		6.3.1.12		D-aspartate ligase
KCJCKPDC_01345	CDS	732		5.1.1.13		Aspartate racemase
KCJCKPDC_01346	CDS	870	bglK_2	2.7.1.85	COG1940	Beta-glucoside kinase
KCJCKPDC_01347	CDS	2307				hypothetical protein
KCJCKPDC_01348	CDS	747		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
KCJCKPDC_01349	CDS	408	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
KCJCKPDC_01350	CDS	1437	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
KCJCKPDC_01351	CDS	696				hypothetical protein
KCJCKPDC_01352	CDS	552				hypothetical protein
KCJCKPDC_01353	CDS	195				hypothetical protein
KCJCKPDC_01354	CDS	186				hypothetical protein
KCJCKPDC_01355	CDS	957	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
KCJCKPDC_01356	CDS	516	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
KCJCKPDC_01357	CDS	762				hypothetical protein
KCJCKPDC_01358	CDS	765				hypothetical protein
KCJCKPDC_01359	CDS	888	btuD_9	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KCJCKPDC_01360	CDS	420				hypothetical protein
KCJCKPDC_01361	CDS	1311				hypothetical protein
KCJCKPDC_01362	CDS	756	agrA_2		COG3279	Accessory gene regulator protein A
KCJCKPDC_01363	CDS	1002				ISL3 family transposase ISPpu12
KCJCKPDC_01364	CDS	1086	xerC_2			Tyrosine recombinase XerC
KCJCKPDC_01365	CDS	468				hypothetical protein
KCJCKPDC_01366	CDS	204				hypothetical protein
KCJCKPDC_01367	CDS	1107			COG2826	IS30 family transposase ISCth2
KCJCKPDC_01368	CDS	570	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
KCJCKPDC_01369	CDS	756	ped	1.1.1.311		(S)-1-Phenylethanol dehydrogenase
KCJCKPDC_01370	CDS	471	luxS_2	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
KCJCKPDC_01371	CDS	882	metAA1	2.3.1.31	COG1897	Homoserine O-acetyltransferase 1
KCJCKPDC_01372	CDS	1278		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
KCJCKPDC_01373	CDS	1083	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
KCJCKPDC_01374	CDS	687	metP_2		COG2011	Methionine import system permease protein MetP
KCJCKPDC_01375	CDS	831	metQ_4		COG1464	D-methionine-binding lipoprotein MetQ
KCJCKPDC_01376	CDS	915	metQ_5		COG1464	D-methionine-binding lipoprotein MetQ
KCJCKPDC_01377	CDS	363				hypothetical protein
KCJCKPDC_01378	CDS	408	pcp_1	3.4.19.3		Pyrrolidone-carboxylate peptidase
KCJCKPDC_01379	CDS	597				hypothetical protein
KCJCKPDC_01380	CDS	1719		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KCJCKPDC_01381	CDS	1737	msbA_2	7.5.2.6		Lipid A export ATP-binding/permease protein MsbA
KCJCKPDC_01382	CDS	423				hypothetical protein
KCJCKPDC_01383	CDS	363				hypothetical protein
KCJCKPDC_01384	CDS	648	pcp_2	3.4.19.3		Pyrrolidone-carboxylate peptidase
KCJCKPDC_01385	CDS	963				hypothetical protein
KCJCKPDC_01386	CDS	720				hypothetical protein
KCJCKPDC_01387	CDS	363	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
KCJCKPDC_01388	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
KCJCKPDC_01389	CDS	1350	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
KCJCKPDC_01390	CDS	1575				hypothetical protein
KCJCKPDC_01391	CDS	1473	gltX	6.1.1.17		Glutamate--tRNA ligase
KCJCKPDC_01392	CDS	1797	msbA_3	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
KCJCKPDC_01393	CDS	129				hypothetical protein
KCJCKPDC_01394	CDS	510				hypothetical protein
KCJCKPDC_01395	CDS	141				hypothetical protein
KCJCKPDC_01396	CDS	1665				hypothetical protein
KCJCKPDC_01397	CDS	804	btuD_10	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KCJCKPDC_01398	CDS	114				hypothetical protein
KCJCKPDC_01399	CDS	1320				hypothetical protein
KCJCKPDC_01400	CDS	738	agrA_3		COG3279	Accessory gene regulator protein A
KCJCKPDC_01401	CDS	711				hypothetical protein
