locus_tag	ftype	length_bp	gene	EC_number	COG	product
AAFEKCOI_01119	CDS	777	ydcV			Inner membrane ABC transporter permease protein YdcV
AAFEKCOI_01120	CDS	1074	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
AAFEKCOI_01121	CDS	1788	uvrC		COG0322	UvrABC system protein C
AAFEKCOI_01122	CDS	555				hypothetical protein
AAFEKCOI_01123	CDS	474				hypothetical protein
AAFEKCOI_01124	CDS	3855	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
AAFEKCOI_01125	CDS	909	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
AAFEKCOI_01126	CDS	675	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
AAFEKCOI_01127	CDS	1194		2.3.1.-		Putative pyridoxal phosphate-dependent acyltransferase
AAFEKCOI_01128	CDS	1323	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
AAFEKCOI_01129	CDS	693				hypothetical protein
AAFEKCOI_01130	CDS	330				hypothetical protein
AAFEKCOI_01131	CDS	480				hypothetical protein
AAFEKCOI_01132	CDS	1053	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
AAFEKCOI_01133	CDS	1107		2.7.4.2		Phosphomevalonate kinase
AAFEKCOI_01134	CDS	1011				hypothetical protein
AAFEKCOI_01135	CDS	966	galK_1	2.7.1.6		Galactokinase
AAFEKCOI_01136	CDS	921	coaA	2.7.1.33		Pantothenate kinase
AAFEKCOI_01137	CDS	735	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
AAFEKCOI_01138	CDS	1104	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AAFEKCOI_01139	CDS	1482	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
AAFEKCOI_01140	CDS	843	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
AAFEKCOI_01141	CDS	1134	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
AAFEKCOI_01142	CDS	732	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
AAFEKCOI_01143	CDS	111				hypothetical protein
AAFEKCOI_01144	CDS	339				hypothetical protein
AAFEKCOI_01145	tmRNA	358	ssrA			transfer-messenger RNA, SsrA
AAFEKCOI_01146	CDS	1209	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
AAFEKCOI_01147	CDS	738	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacetylase
AAFEKCOI_01148	CDS	231				hypothetical protein
AAFEKCOI_01149	CDS	1062				hypothetical protein
AAFEKCOI_01150	CDS	369	gcvH_2			Glycine cleavage system H protein
AAFEKCOI_01151	CDS	774				putative ABC transporter ATP-binding protein
AAFEKCOI_01152	CDS	1293				hypothetical protein
AAFEKCOI_01153	CDS	1239	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase SufS
AAFEKCOI_01154	CDS	474	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
AAFEKCOI_01155	CDS	1395				hypothetical protein
AAFEKCOI_01156	CDS	546	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
AAFEKCOI_01157	CDS	1539				hypothetical protein
AAFEKCOI_01158	CDS	495	folA	1.5.1.3	COG0262	Dihydrofolate reductase
AAFEKCOI_01159	CDS	948	thyA	2.1.1.45	COG0207	Thymidylate synthase
AAFEKCOI_01160	CDS	1902	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
AAFEKCOI_01161	CDS	216	cspA		COG1278	Cold shock protein CspA
AAFEKCOI_01162	CDS	393	rnhA		COG0328	14.7 kDa ribonuclease H-like protein
AAFEKCOI_01163	CDS	1368	alsT_2		COG1115	Amino-acid carrier protein AlsT
AAFEKCOI_01164	CDS	1851	oatA	2.3.1.-		O-acetyltransferase OatA
AAFEKCOI_01165	CDS	1155				hypothetical protein
AAFEKCOI_01166	CDS	927				hypothetical protein
AAFEKCOI_01167	CDS	537				hypothetical protein
AAFEKCOI_01168	CDS	714	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
AAFEKCOI_01169	CDS	624		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
AAFEKCOI_01170	CDS	738	cobB_2	2.3.1.286	COG0846	NAD-dependent protein deacetylase
AAFEKCOI_01171	CDS	1824	lepA	3.6.5.-		Elongation factor 4
AAFEKCOI_01172	CDS	828				hypothetical protein
AAFEKCOI_01173	CDS	561				hypothetical protein
AAFEKCOI_01174	CDS	159				hypothetical protein
AAFEKCOI_01175	CDS	330				hypothetical protein
AAFEKCOI_01176	CDS	954	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
AAFEKCOI_01177	CDS	1005	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
AAFEKCOI_01178	CDS	1281	rpoN1_1		COG1508	RNA polymerase sigma-54 factor 1
AAFEKCOI_01179	CDS	195				hypothetical protein
AAFEKCOI_01180	CDS	288				hypothetical protein
AAFEKCOI_01181	CDS	2766	dgaR			Transcriptional regulatory protein DagR
AAFEKCOI_01182	CDS	579				hypothetical protein
AAFEKCOI_01183	CDS	678				hypothetical protein
AAFEKCOI_01184	CDS	492	manX_1	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
AAFEKCOI_01185	CDS	978	manX_2	2.7.1.191		PTS system mannose-specific EIIAB component
AAFEKCOI_01186	CDS	798	manY		COG3715	PTS system mannose-specific EIIC component
AAFEKCOI_01187	CDS	951	manZ_1		COG3716	PTS system mannose-specific EIID component
AAFEKCOI_01188	CDS	528				hypothetical protein
AAFEKCOI_01189	CDS	633	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
AAFEKCOI_01190	CDS	651				hypothetical protein
AAFEKCOI_01191	CDS	492				hypothetical protein
AAFEKCOI_01192	CDS	1470		3.2.1.98		Glucan 1,4-alpha-maltohexaosidase
AAFEKCOI_01193	CDS	411				hypothetical protein
AAFEKCOI_01194	CDS	1614				hypothetical protein
AAFEKCOI_01195	CDS	1575		3.2.1.52		Beta-hexosaminidase A
AAFEKCOI_01196	CDS	1248		6.3.1.12		D-aspartate ligase
AAFEKCOI_01197	CDS	732		5.1.1.13		Aspartate racemase
AAFEKCOI_01198	CDS	870	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
AAFEKCOI_01199	CDS	2331				hypothetical protein
AAFEKCOI_01200	CDS	747		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
AAFEKCOI_01201	CDS	408	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
AAFEKCOI_01202	CDS	1437	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
AAFEKCOI_01203	CDS	696				hypothetical protein
AAFEKCOI_01204	CDS	552				hypothetical protein
AAFEKCOI_01205	CDS	195				hypothetical protein
AAFEKCOI_01206	CDS	186				hypothetical protein
AAFEKCOI_01207	CDS	492				hypothetical protein
AAFEKCOI_01208	CDS	93				hypothetical protein
AAFEKCOI_01209	CDS	957	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
AAFEKCOI_01210	CDS	516	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
AAFEKCOI_01211	CDS	762				hypothetical protein
AAFEKCOI_01212	CDS	765				hypothetical protein
AAFEKCOI_01213	CDS	888	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AAFEKCOI_01214	CDS	420				hypothetical protein
AAFEKCOI_01215	CDS	1311				hypothetical protein
AAFEKCOI_01216	CDS	756	agrA_4		COG3279	Accessory gene regulator protein A
AAFEKCOI_01217	CDS	2154	lagD_3	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
AAFEKCOI_01218	CDS	354				hypothetical protein
AAFEKCOI_01219	CDS	492				hypothetical protein
AAFEKCOI_01220	CDS	1296				hypothetical protein
AAFEKCOI_01221	CDS	201				hypothetical protein
AAFEKCOI_01222	CDS	291				hypothetical protein
AAFEKCOI_01223	CDS	708	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
AAFEKCOI_01224	CDS	648				hypothetical protein
AAFEKCOI_01225	CDS	357	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
AAFEKCOI_01226	CDS	360	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
AAFEKCOI_01227	CDS	1377	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
AAFEKCOI_01228	CDS	1047	ddl	6.3.2.4		D-alanine--D-alanine ligase
AAFEKCOI_01229	CDS	1173	galK_2	2.7.1.6	COG0153	Galactokinase
AAFEKCOI_01230	CDS	1035	mro	5.1.3.3	COG2017	Aldose 1-epimerase
AAFEKCOI_01231	CDS	3054	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
AAFEKCOI_01232	CDS	255	rpmE2		COG0254	50S ribosomal protein L31 type B
AAFEKCOI_01233	CDS	1278	rho	3.6.4.-	COG1158	Transcription termination factor Rho
AAFEKCOI_01234	CDS	1275	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
AAFEKCOI_01235	CDS	1359	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
AAFEKCOI_01236	CDS	1857				hypothetical protein
AAFEKCOI_01237	CDS	1842				hypothetical protein
AAFEKCOI_01238	CDS	1446	nanA_1	3.2.1.18	COG4409	Sialidase A
AAFEKCOI_01239	CDS	813	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
AAFEKCOI_01240	CDS	843	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
AAFEKCOI_01241	CDS	900	murK	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
AAFEKCOI_01242	CDS	1092				hypothetical protein
AAFEKCOI_01243	CDS	522	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
AAFEKCOI_01244	CDS	465	atpC		COG0355	ATP synthase epsilon chain
AAFEKCOI_01245	CDS	1455	atpD_1	7.1.2.2	COG0055	ATP synthase subunit beta
AAFEKCOI_01246	CDS	933	atpG		COG0224	ATP synthase gamma chain
AAFEKCOI_01247	CDS	1527	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
AAFEKCOI_01248	CDS	330	atpD_2			ATP synthase subunit delta
AAFEKCOI_01249	CDS	510	atpF		COG0711	ATP synthase subunit b
AAFEKCOI_01250	CDS	213	atpE_1			ATP synthase subunit c
AAFEKCOI_01251	CDS	714	atpB			ATP synthase subunit a
AAFEKCOI_01252	CDS	1395				hypothetical protein
AAFEKCOI_01253	CDS	1671				hypothetical protein
AAFEKCOI_01254	CDS	6168				hypothetical protein
AAFEKCOI_01255	CDS	1731				hypothetical protein
AAFEKCOI_01256	CDS	321	ybaB			Nucleoid-associated protein YbaB
AAFEKCOI_01257	CDS	555	recR		COG0353	Recombination protein RecR
AAFEKCOI_01258	CDS	648	tmk	2.7.4.9		Thymidylate kinase
AAFEKCOI_01259	CDS	330	darA		COG3870	Cyclic di-AMP receptor A
AAFEKCOI_01260	CDS	987				hypothetical protein
AAFEKCOI_01261	CDS	348	yabA		COG4467	Initiation-control protein YabA
AAFEKCOI_01262	CDS	753	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
AAFEKCOI_01263	CDS	336				hypothetical protein
AAFEKCOI_01264	CDS	885	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
AAFEKCOI_01265	CDS	555				hypothetical protein
AAFEKCOI_01266	CDS	1032	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
AAFEKCOI_01267	CDS	1173				hypothetical protein
AAFEKCOI_01268	CDS	627				hypothetical protein
AAFEKCOI_01269	CDS	1719			COG1132	putative ABC transporter ATP-binding protein
AAFEKCOI_01270	CDS	1875			COG1132	putative ABC transporter ATP-binding protein
AAFEKCOI_01271	CDS	1509				hypothetical protein
AAFEKCOI_01272	CDS	1371	brnQ_3		COG1114	Branched-chain amino acid transport system 2 carrier protein
AAFEKCOI_01273	CDS	141				hypothetical protein
AAFEKCOI_01274	CDS	321				hypothetical protein
AAFEKCOI_01275	CDS	228				hypothetical protein
AAFEKCOI_01276	CDS	1491				hypothetical protein
AAFEKCOI_01277	CDS	849	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AAFEKCOI_01278	CDS	1236	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
AAFEKCOI_01279	CDS	186				hypothetical protein
AAFEKCOI_01280	CDS	942	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
AAFEKCOI_01281	CDS	609	urdA_1	1.3.99.33		Urocanate reductase
AAFEKCOI_01282	CDS	1332				hypothetical protein
AAFEKCOI_01283	CDS	819	metQ_3		COG1464	Methionine-binding lipoprotein MetQ
AAFEKCOI_01284	CDS	1011	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
AAFEKCOI_01285	CDS	702	metP_3		COG2011	Methionine import system permease protein MetP
AAFEKCOI_01286	CDS	882	metQ_4		COG1464	Methionine-binding lipoprotein MetQ
AAFEKCOI_01287	CDS	675	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
AAFEKCOI_01288	CDS	186				hypothetical protein
AAFEKCOI_01289	CDS	1830				hypothetical protein
AAFEKCOI_01290	CDS	1119				hypothetical protein
AAFEKCOI_01291	CDS	684				hypothetical protein
AAFEKCOI_01292	CDS	1338	pepC	3.4.22.40	COG3579	Aminopeptidase C
AAFEKCOI_01293	CDS	585	srtD	3.4.22.-	COG3764	Sortase D
AAFEKCOI_01294	CDS	714	yidD			Putative membrane protein insertion efficiency factor
AAFEKCOI_01295	CDS	684	srrA_1		COG0745	Transcriptional regulatory protein SrrA
AAFEKCOI_01296	CDS	1143	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
AAFEKCOI_01297	CDS	1314	dacA_2	3.4.16.4		D-alanyl-D-alanine carboxypeptidase DacA
AAFEKCOI_01298	CDS	1296	serS	6.1.1.11		Serine--tRNA ligase
AAFEKCOI_01299	CDS	528	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
AAFEKCOI_01300	CDS	1098	strH	3.2.1.52	COG3525	Beta-N-acetylhexosaminidase
AAFEKCOI_01301	CDS	816	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
AAFEKCOI_01302	CDS	1350				hypothetical protein
AAFEKCOI_01303	CDS	876	lipL	2.3.1.200	COG0095	Lipoyl-[GcvH]:protein N-lipoyltransferase
AAFEKCOI_01304	CDS	444				hypothetical protein
AAFEKCOI_01305	CDS	519	rpoE			DNA-directed RNA polymerase subunit delta
AAFEKCOI_01306	CDS	912				hypothetical protein
AAFEKCOI_01307	CDS	384	ytrA_1		COG1725	HTH-type transcriptional repressor YtrA
AAFEKCOI_01308	CDS	726	yclP_1	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
AAFEKCOI_01309	CDS	831				hypothetical protein
AAFEKCOI_01310	CDS	1179				hypothetical protein
AAFEKCOI_01311	CDS	1602	pyrG	6.3.4.2	COG0504	CTP synthase
AAFEKCOI_01312	CDS	1302				hypothetical protein
AAFEKCOI_01313	CDS	855	fbaA	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
AAFEKCOI_01314	CDS	2073	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
AAFEKCOI_01315	CDS	276				hypothetical protein
AAFEKCOI_01316	CDS	168				hypothetical protein
AAFEKCOI_01317	CDS	297	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
AAFEKCOI_01318	CDS	189				hypothetical protein
AAFEKCOI_01319	CDS	363				hypothetical protein
AAFEKCOI_01320	CDS	1227	arcA	3.5.3.6	COG2235	Arginine deiminase
AAFEKCOI_01321	CDS	1005	arcB	2.1.3.3		Ornithine carbamoyltransferase, catabolic
AAFEKCOI_01322	CDS	1497				hypothetical protein
AAFEKCOI_01323	CDS	948	arcC1	2.7.2.2		Carbamate kinase 1
AAFEKCOI_01324	CDS	1329	argS_1	6.1.1.19	COG0018	Arginine--tRNA ligase
AAFEKCOI_01325	CDS	720				hypothetical protein
AAFEKCOI_01326	CDS	699				hypothetical protein
AAFEKCOI_01327	CDS	288	veg		COG4466	Protein Veg
AAFEKCOI_01328	CDS	1326				hypothetical protein
AAFEKCOI_01329	CDS	708	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
AAFEKCOI_01330	CDS	804	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
AAFEKCOI_01331	CDS	927	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
AAFEKCOI_01332	CDS	1056				hypothetical protein
AAFEKCOI_01333	CDS	921				hypothetical protein
AAFEKCOI_01334	CDS	1509	ptsG_1	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
AAFEKCOI_01335	CDS	1416	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
AAFEKCOI_01336	CDS	837		3.1.3.-		Putative phosphatase
AAFEKCOI_01337	CDS	1434	bglH_3	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
AAFEKCOI_01338	CDS	315				hypothetical protein
AAFEKCOI_01339	CDS	2010	licR_2		COG1762	putative licABCH operon regulator
AAFEKCOI_01340	CDS	318	licA_2		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
AAFEKCOI_01341	CDS	519				hypothetical protein
AAFEKCOI_01342	CDS	1356	licC_2		COG1455	Lichenan permease IIC component
AAFEKCOI_01343	CDS	291				hypothetical protein
AAFEKCOI_01344	CDS	1380	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
AAFEKCOI_01345	CDS	975	dagK_1	2.7.1.107	COG1597	Diacylglycerol kinase
AAFEKCOI_01346	CDS	1434	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
AAFEKCOI_01347	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
AAFEKCOI_01348	CDS	306	gatC_2	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
AAFEKCOI_01349	CDS	1107				hypothetical protein
AAFEKCOI_01350	CDS	2019	ligA	6.5.1.2	COG0272	DNA ligase
AAFEKCOI_01351	CDS	2220	pcrA_2	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
AAFEKCOI_01352	CDS	654				hypothetical protein
AAFEKCOI_01353	CDS	1155	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
AAFEKCOI_01354	CDS	741				hypothetical protein
AAFEKCOI_01355	CDS	645	lytG	3.2.1.-	COG1705	Exo-glucosaminidase LytG
AAFEKCOI_01356	CDS	1623	ptsG_2	2.7.1.199		PTS system glucose-specific EIICBA component
AAFEKCOI_01357	CDS	1116				hypothetical protein
AAFEKCOI_01358	CDS	552				hypothetical protein
AAFEKCOI_01359	CDS	972	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
AAFEKCOI_01360	CDS	672	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
AAFEKCOI_01361	CDS	2211	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
AAFEKCOI_01362	CDS	453	dtd	3.1.1.96		D-aminoacyl-tRNA deacylase
AAFEKCOI_01363	CDS	2793				hypothetical protein
AAFEKCOI_01364	CDS	1209				hypothetical protein
AAFEKCOI_01365	CDS	1617	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
AAFEKCOI_01366	CDS	1929				hypothetical protein
AAFEKCOI_01367	CDS	3036	hsdR	3.1.21.3		Type I restriction enzyme EcoR124II R protein
AAFEKCOI_01368	CDS	300				hypothetical protein
AAFEKCOI_01369	CDS	1107	yjhC	1.-.-.-	COG0673	putative oxidoreductase YjhC
AAFEKCOI_01370	CDS	2241	nanB	3.2.1.18	COG4409	Sialidase B
AAFEKCOI_01371	CDS	837	ngcG_2		COG0395	Diacetylchitobiose uptake system permease protein NgcG
AAFEKCOI_01372	CDS	882	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
AAFEKCOI_01373	CDS	1347				hypothetical protein
AAFEKCOI_01374	CDS	126				hypothetical protein
AAFEKCOI_01375	CDS	1143	npr	1.11.1.1	COG0446	NADH peroxidase
AAFEKCOI_01376	CDS	1242				hypothetical protein
AAFEKCOI_01377	CDS	231				hypothetical protein
AAFEKCOI_01378	CDS	699				hypothetical protein
AAFEKCOI_01379	CDS	924	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AAFEKCOI_01380	CDS	804				hypothetical protein
AAFEKCOI_01381	CDS	1185	tuf			Elongation factor Tu
AAFEKCOI_01382	CDS	2088	fusA		COG0480	Elongation factor G
AAFEKCOI_01383	CDS	471	rpsG		COG0049	30S ribosomal protein S7
AAFEKCOI_01384	CDS	411	rpsL			30S ribosomal protein S12
AAFEKCOI_01385	CDS	3648	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
AAFEKCOI_01386	CDS	3573	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
AAFEKCOI_01387	CDS	1296	pyrP			Uracil permease
AAFEKCOI_01388	CDS	480				hypothetical protein
AAFEKCOI_01389	CDS	1173	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
AAFEKCOI_01390	CDS	1188	rodA	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
AAFEKCOI_01391	CDS	951				hypothetical protein
AAFEKCOI_01392	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
AAFEKCOI_01393	CDS	507	rplJ		COG0244	50S ribosomal protein L10
AAFEKCOI_01394	CDS	696	rplA			50S ribosomal protein L1
AAFEKCOI_01395	CDS	426	rplK			50S ribosomal protein L11
AAFEKCOI_01396	CDS	564	nusG			Transcription termination/antitermination protein NusG
AAFEKCOI_01397	CDS	174	secE			Protein translocase subunit SecE
AAFEKCOI_01398	CDS	156	rpmG3		COG0267	50S ribosomal protein L33 3
AAFEKCOI_01399	CDS	1500				hypothetical protein
AAFEKCOI_01400	CDS	759	lytR		COG3279	Sensory transduction protein LytR
AAFEKCOI_01401	CDS	1746	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
AAFEKCOI_01402	CDS	1128	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
AAFEKCOI_01403	CDS	795				hypothetical protein
AAFEKCOI_01404	CDS	3531	glgX	3.2.1.196		Glycogen debranching enzyme
AAFEKCOI_01405	CDS	852	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
AAFEKCOI_01406	CDS	1293				hypothetical protein
AAFEKCOI_01407	CDS	1278	cycB		COG2182	Cyclodextrin-binding protein
AAFEKCOI_01408	CDS	477				hypothetical protein
AAFEKCOI_01409	CDS	1623	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
AAFEKCOI_01410	CDS	960	ccpA_2		COG1609	Catabolite control protein A
AAFEKCOI_01411	CDS	1293	rpoN1_2		COG1508	RNA polymerase sigma-54 factor 1
AAFEKCOI_01412	CDS	1533	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
AAFEKCOI_01413	CDS	1062				hypothetical protein
AAFEKCOI_01414	CDS	1017	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
AAFEKCOI_01415	CDS	1224		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
AAFEKCOI_01416	CDS	600				hypothetical protein
AAFEKCOI_01417	CDS	1014	dgs	2.4.1.208	COG0438	Processive diacylglycerol alpha-glucosyltransferase
AAFEKCOI_01418	CDS	1167				hypothetical protein
AAFEKCOI_01419	CDS	1107				hypothetical protein
AAFEKCOI_01420	CDS	672	anr			Transcriptional activator protein Anr
AAFEKCOI_01421	CDS	684				hypothetical protein
AAFEKCOI_01422	CDS	1887	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
AAFEKCOI_01423	CDS	1389	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
AAFEKCOI_01424	CDS	1023	mntA		COG0803	Manganese-binding lipoprotein MntA
AAFEKCOI_01425	CDS	786	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
AAFEKCOI_01426	CDS	918	mntC		COG1108	Manganese transport system membrane protein MntC
AAFEKCOI_01427	CDS	855	mntD		COG1108	Manganese transport system membrane protein MntD
AAFEKCOI_01428	CDS	297				hypothetical protein
AAFEKCOI_01429	CDS	675	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
AAFEKCOI_01430	CDS	738				hypothetical protein
AAFEKCOI_01431	CDS	168				hypothetical protein
AAFEKCOI_01432	CDS	333				hypothetical protein
AAFEKCOI_01433	CDS	3051				hypothetical protein
AAFEKCOI_01434	CDS	1005	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
AAFEKCOI_01435	CDS	804				hypothetical protein
AAFEKCOI_01436	CDS	456				hypothetical protein
AAFEKCOI_01437	CDS	261				hypothetical protein
AAFEKCOI_01438	CDS	966	nrdF2_2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
AAFEKCOI_01439	CDS	2169	nrdE2_2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
AAFEKCOI_01440	CDS	393			COG1780	Putative NrdI-like protein
AAFEKCOI_01441	CDS	222	nrdH		COG0695	Glutaredoxin-like protein NrdH
AAFEKCOI_01442	tRNA	75				tRNA-Asn(gtt)
AAFEKCOI_01443	rRNA	111				5S ribosomal RNA
AAFEKCOI_01444	CDS	198				hypothetical protein
AAFEKCOI_01445	CDS	381			COG0251	RutC family protein
AAFEKCOI_01446	CDS	1833	apu			Amylopullulanase
AAFEKCOI_01447	CDS	2436	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
AAFEKCOI_01448	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
AAFEKCOI_01449	CDS	1167	glgD		COG0448	Glycogen biosynthesis protein GlgD
AAFEKCOI_01450	CDS	1146	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
AAFEKCOI_01451	CDS	1947	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
AAFEKCOI_01452	CDS	300		2.8.1.-	COG0607	Sulfurtransferase
AAFEKCOI_01453	CDS	606	nudL	3.6.1.-		putative Nudix hydrolase NudL
AAFEKCOI_01454	CDS	630				hypothetical protein
AAFEKCOI_01455	CDS	741				hypothetical protein
AAFEKCOI_01456	CDS	1056				hypothetical protein
AAFEKCOI_01457	CDS	819				hypothetical protein
AAFEKCOI_01458	CDS	207				hypothetical protein
AAFEKCOI_01459	CDS	978	ansA	3.5.1.1	COG0252	putative L-asparaginase
AAFEKCOI_01460	CDS	1113			COG0628	Putative transport protein
AAFEKCOI_01461	CDS	1854	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
AAFEKCOI_01462	CDS	894				DegV domain-containing protein
AAFEKCOI_01463	CDS	282				hypothetical protein
AAFEKCOI_01464	CDS	744	tuaG	2.4.-.-	COG0463	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
