locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGOEKMLN_01073	CDS	558	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
OGOEKMLN_01074	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
OGOEKMLN_01075	CDS	2178	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
OGOEKMLN_01076	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
OGOEKMLN_01077	CDS	1722	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
OGOEKMLN_01078	CDS	240				hypothetical protein
OGOEKMLN_01079	CDS	531				hypothetical protein
OGOEKMLN_01080	CDS	1119	yqeH		COG1161	putative protein YqeH
OGOEKMLN_01081	CDS	315			COG1534	RNA-binding protein
OGOEKMLN_01082	CDS	639	nadD	2.7.7.18		putative nicotinate-nucleotide adenylyltransferase
OGOEKMLN_01083	CDS	606				hypothetical protein
OGOEKMLN_01084	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
OGOEKMLN_01085	CDS	729	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
OGOEKMLN_01086	CDS	1173	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
OGOEKMLN_01087	CDS	567				hypothetical protein
OGOEKMLN_01088	CDS	180	rpmF			50S ribosomal protein L32
OGOEKMLN_01089	CDS	378				hypothetical protein
OGOEKMLN_01090	CDS	432	mraZ			Transcriptional regulator MraZ
OGOEKMLN_01091	CDS	957	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
OGOEKMLN_01092	CDS	399	ftsL			Cell division protein FtsL
OGOEKMLN_01093	CDS	2247	pbpB		COG0768	Penicillin-binding protein 2B
OGOEKMLN_01094	CDS	969	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OGOEKMLN_01095	CDS	1389	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
OGOEKMLN_01096	CDS	1155	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
OGOEKMLN_01097	CDS	825	divIB		COG1589	Cell division protein DivIB
OGOEKMLN_01098	CDS	1323	ftsA		COG0849	Cell division protein FtsA
OGOEKMLN_01099	CDS	1224	ftsZ		COG0206	Cell division protein FtsZ
OGOEKMLN_01100	CDS	480	sepF		COG1799	Cell division protein SepF
OGOEKMLN_01101	CDS	288				hypothetical protein
OGOEKMLN_01102	CDS	783				hypothetical protein
OGOEKMLN_01103	CDS	663	divIVA		COG3599	Cell division protein DivIVA
OGOEKMLN_01104	CDS	2781	ileS	6.1.1.5		Isoleucine--tRNA ligase
OGOEKMLN_01105	CDS	756	rpsB		COG0052	30S ribosomal protein S2
OGOEKMLN_01106	CDS	876	tsf		COG0264	Elongation factor Ts
OGOEKMLN_01107	CDS	1530	ifcA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
OGOEKMLN_01108	CDS	819	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
OGOEKMLN_01109	CDS	342				hypothetical protein
OGOEKMLN_01110	CDS	2223	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
OGOEKMLN_01111	CDS	3315	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
OGOEKMLN_01112	CDS	966	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
OGOEKMLN_01113	CDS	1428	pyk	2.7.1.40	COG0469	Pyruvate kinase
OGOEKMLN_01114	CDS	855	cvfB		COG2996	Conserved virulence factor B
OGOEKMLN_01115	CDS	462	fur		COG0735	Ferric uptake regulation protein
OGOEKMLN_01116	CDS	900	xerD_2			Tyrosine recombinase XerD
OGOEKMLN_01117	CDS	1170	deoB_2	5.4.2.7		Phosphopentomutase
OGOEKMLN_01118	CDS	405	ribT	2.3.1.-		Protein RibT
OGOEKMLN_01119	CDS	771	scpA		COG1354	Segregation and condensation protein A
OGOEKMLN_01120	CDS	552	scpB			Segregation and condensation protein B
OGOEKMLN_01121	CDS	720	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
OGOEKMLN_01122	CDS	627	ribU			Riboflavin transporter RibU
OGOEKMLN_01123	CDS	1020				hypothetical protein
OGOEKMLN_01124	CDS	1455	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
OGOEKMLN_01125	CDS	687				hypothetical protein
OGOEKMLN_01126	CDS	669	cmk	2.7.4.25	COG0283	Cytidylate kinase
OGOEKMLN_01127	CDS	1248	rps1		COG0539	30S ribosomal protein S1
OGOEKMLN_01128	CDS	1314	der		COG1160	GTPase Der
OGOEKMLN_01129	CDS	279	hup		COG0776	DNA-binding protein HU
OGOEKMLN_01130	CDS	1341	glnA	6.3.1.2		Glutamine synthetase
OGOEKMLN_01131	tRNA	75				tRNA-Arg(tct)
OGOEKMLN_01132	CDS	360				hypothetical protein
OGOEKMLN_01133	CDS	927				hypothetical protein
OGOEKMLN_01134	CDS	1326	tig	5.2.1.8	COG0544	Trigger factor
OGOEKMLN_01135	CDS	1260	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
OGOEKMLN_01136	CDS	594	engB		COG0218	putative GTP-binding protein EngB
OGOEKMLN_01137	CDS	1026				hypothetical protein
OGOEKMLN_01138	CDS	1296	obg	3.6.5.-	COG0536	GTPase Obg
OGOEKMLN_01139	CDS	939	rnz	3.1.26.11	COG1234	Ribonuclease Z
OGOEKMLN_01140	CDS	816	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OGOEKMLN_01141	CDS	2319				hypothetical protein
OGOEKMLN_01142	CDS	516	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
OGOEKMLN_01143	CDS	1077	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
OGOEKMLN_01144	CDS	369				hypothetical protein
OGOEKMLN_01145	CDS	642	lexA	3.4.21.88	COG1974	LexA repressor
OGOEKMLN_01146	CDS	273				hypothetical protein
OGOEKMLN_01147	CDS	2007	tkt	2.2.1.1		Transketolase
OGOEKMLN_01148	CDS	225				hypothetical protein
OGOEKMLN_01149	CDS	603	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
OGOEKMLN_01150	CDS	237				hypothetical protein
OGOEKMLN_01151	CDS	1170				TelA-like protein
OGOEKMLN_01152	CDS	732				hypothetical protein
OGOEKMLN_01153	CDS	561	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
OGOEKMLN_01154	CDS	195				hypothetical protein
OGOEKMLN_01155	CDS	690	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
OGOEKMLN_01156	CDS	1350	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
OGOEKMLN_01157	CDS	2322	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
OGOEKMLN_01158	CDS	1143	iscS_2	2.8.1.7		Cysteine desulfurase IscS
OGOEKMLN_01159	CDS	345				hypothetical protein
OGOEKMLN_01160	CDS	1125	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
OGOEKMLN_01161	CDS	1191				hypothetical protein
OGOEKMLN_01162	CDS	549	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
OGOEKMLN_01163	CDS	462	dps	1.16.-.-	COG0783	DNA protection during starvation protein
OGOEKMLN_01164	CDS	1038	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
OGOEKMLN_01165	CDS	858	yvgN	1.1.1.-	COG0656	Glyoxal reductase
OGOEKMLN_01166	CDS	1140	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
OGOEKMLN_01167	CDS	756				hypothetical protein
OGOEKMLN_01168	CDS	1356	smc_2			Chromosome partition protein Smc
OGOEKMLN_01169	CDS	786		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
OGOEKMLN_01170	CDS	525				hypothetical protein
OGOEKMLN_01171	CDS	1362	mgtE_2		COG2239	Magnesium transporter MgtE
OGOEKMLN_01172	CDS	327	yodB		COG1733	HTH-type transcriptional regulator YodB
OGOEKMLN_01173	CDS	1053	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
OGOEKMLN_01174	CDS	2409	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
OGOEKMLN_01175	CDS	282	zapA			Cell division protein ZapA
OGOEKMLN_01176	CDS	576				hypothetical protein
OGOEKMLN_01177	CDS	2373	mutS2	3.1.-.-		Endonuclease MutS2
OGOEKMLN_01178	CDS	309	trxA_2		COG0526	Thioredoxin
OGOEKMLN_01179	CDS	819	murI	5.1.1.3	COG0796	Glutamate racemase
OGOEKMLN_01180	CDS	624		3.6.1.66		dITP/XTP pyrophosphatase
OGOEKMLN_01181	CDS	507		3.1.4.-		Putative metallophosphoesterase MG207 
OGOEKMLN_01182	CDS	474				hypothetical protein
OGOEKMLN_01183	CDS	1707	rqcH		COG1293	Rqc2 RqcH
OGOEKMLN_01184	CDS	432				hypothetical protein
OGOEKMLN_01185	CDS	579	panT			Pantothenate transporter PanT
OGOEKMLN_01186	CDS	732				hypothetical protein
OGOEKMLN_01187	CDS	1206				hypothetical protein
OGOEKMLN_01188	CDS	585				hypothetical protein
OGOEKMLN_01189	CDS	264				hypothetical protein
OGOEKMLN_01190	CDS	303				hypothetical protein
OGOEKMLN_01191	CDS	564				hypothetical protein
OGOEKMLN_01192	CDS	702				hypothetical protein
OGOEKMLN_01193	CDS	348	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
OGOEKMLN_01194	CDS	1599	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
OGOEKMLN_01195	CDS	426	perR		COG0735	Peroxide operon regulator
OGOEKMLN_01196	CDS	936	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
OGOEKMLN_01197	CDS	5088	iga	3.4.24.13		Immunoglobulin A1 protease
OGOEKMLN_01198	tRNA	89				tRNA-Ser(gga)
OGOEKMLN_01199	CDS	252				hypothetical protein
OGOEKMLN_01200	CDS	2352	ponA		COG0744	Penicillin-binding protein 1A/1B
OGOEKMLN_01201	CDS	615	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
OGOEKMLN_01202	CDS	552				hypothetical protein
OGOEKMLN_01203	CDS	336	gpsB		COG3599	Cell cycle protein GpsB
OGOEKMLN_01204	CDS	657				hypothetical protein
OGOEKMLN_01205	CDS	1128	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
OGOEKMLN_01206	CDS	288	groS			10 kDa chaperonin
OGOEKMLN_01207	CDS	1641	groL			60 kDa chaperonin
OGOEKMLN_01208	CDS	642				hypothetical protein
OGOEKMLN_01209	CDS	237				hypothetical protein
OGOEKMLN_01210	CDS	228				hypothetical protein
OGOEKMLN_01211	CDS	243				hypothetical protein
OGOEKMLN_01212	CDS	1122	alr1	5.1.1.1	COG0787	Alanine racemase 1
OGOEKMLN_01213	CDS	1290				hypothetical protein
OGOEKMLN_01214	CDS	756				hypothetical protein
OGOEKMLN_01215	CDS	1368	treP		COG1263	PTS system trehalose-specific EIIBC component
OGOEKMLN_01216	CDS	1449	scrB	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
OGOEKMLN_01217	CDS	636		3.-.-.-		putative metallo-hydrolase
OGOEKMLN_01218	CDS	1254	sstT			Serine/threonine transporter SstT
OGOEKMLN_01219	CDS	942				putative epimerase/dehydratase
OGOEKMLN_01220	CDS	1227	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
OGOEKMLN_01221	CDS	468	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
OGOEKMLN_01222	CDS	1524				Putative trans-acting regulator
OGOEKMLN_01223	rRNA	1158				16S ribosomal RNA (partial)
OGOEKMLN_01224	CDS	480	ctsR		COG4463	Transcriptional regulator CtsR
OGOEKMLN_01225	CDS	2496	clpC_2			ATP-dependent Clp protease ATP-binding subunit ClpC
OGOEKMLN_01226	CDS	324				hypothetical protein
OGOEKMLN_01227	CDS	858	lrp			Leucine-rich protein
OGOEKMLN_01228	CDS	489	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
OGOEKMLN_01229	CDS	1329	rnfC_1	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
OGOEKMLN_01230	CDS	1086	rnfD_1	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
OGOEKMLN_01231	CDS	1038	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
OGOEKMLN_01232	CDS	432	ohrA		COG1764	Organic hydroperoxide resistance protein OhrA
OGOEKMLN_01233	CDS	651				hypothetical protein
OGOEKMLN_01234	CDS	597	tdk	2.7.1.21	COG1435	Thymidine kinase
OGOEKMLN_01235	CDS	1098	prfA		COG0216	Peptide chain release factor 1
OGOEKMLN_01236	CDS	858	prmC	2.1.1.297		Release factor glutamine methyltransferase
OGOEKMLN_01237	CDS	996	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
OGOEKMLN_01238	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
OGOEKMLN_01239	CDS	231				hypothetical protein
OGOEKMLN_01240	CDS	1317	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
OGOEKMLN_01241	CDS	1149	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
OGOEKMLN_01242	CDS	795	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
OGOEKMLN_01243	CDS	777	ydcV			Inner membrane ABC transporter permease protein YdcV
OGOEKMLN_01244	CDS	1074	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
OGOEKMLN_01245	CDS	1788	uvrC		COG0322	UvrABC system protein C
OGOEKMLN_01246	CDS	555				hypothetical protein
OGOEKMLN_01247	CDS	1539				hypothetical protein
OGOEKMLN_01248	CDS	528				hypothetical protein
OGOEKMLN_01249	CDS	819	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
OGOEKMLN_01250	CDS	3279	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
OGOEKMLN_01251	CDS	516	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
OGOEKMLN_01252	CDS	429	lacA	5.3.1.26		Galactose-6-phosphate isomerase subunit LacA
OGOEKMLN_01253	CDS	750	lacR			Lactose phosphotransferase system repressor
OGOEKMLN_01254	CDS	480				hypothetical protein
OGOEKMLN_01255	CDS	300				hypothetical protein
OGOEKMLN_01256	CDS	1455	gatC_2		COG3775	PTS system galactitol-specific EIIC component
OGOEKMLN_01257	CDS	1002	lacD2	4.1.2.40	COG3684	Tagatose 1,6-diphosphate aldolase 2
OGOEKMLN_01258	tRNA	75				tRNA-Ala(tgc)
OGOEKMLN_01259	tRNA	75				tRNA-Asn(gtt)
OGOEKMLN_01260	CDS	492				hypothetical protein
OGOEKMLN_01261	CDS	471	luxS_2	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
OGOEKMLN_01262	CDS	2025	metG	6.1.1.10		Methionine--tRNA ligase
OGOEKMLN_01263	CDS	1626		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
OGOEKMLN_01264	CDS	891	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
OGOEKMLN_01265	CDS	972				hypothetical protein
OGOEKMLN_01266	CDS	1692	argS_2	6.1.1.19	COG0018	Arginine--tRNA ligase
OGOEKMLN_01267	CDS	336	ssbA_2		COG0629	Single-stranded DNA-binding protein A
OGOEKMLN_01268	CDS	141				hypothetical protein
OGOEKMLN_01269	CDS	717	srrA_1		COG0745	Transcriptional regulatory protein SrrA
OGOEKMLN_01270	CDS	1458	rcsC	2.7.13.3		Sensor histidine kinase RcsC
OGOEKMLN_01271	CDS	1182	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
OGOEKMLN_01272	CDS	774	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
OGOEKMLN_01273	CDS	558	rnmV	3.1.26.8	COG1658	Ribonuclease M5
OGOEKMLN_01274	CDS	600				hypothetical protein
OGOEKMLN_01275	CDS	702			COG1136	putative ABC transporter ATP-binding protein
OGOEKMLN_01276	CDS	4038	smc_3			Chromosome partition protein Smc
OGOEKMLN_01277	CDS	285				hypothetical protein
OGOEKMLN_01278	CDS	1290				hypothetical protein
OGOEKMLN_01279	CDS	264				hypothetical protein
OGOEKMLN_01280	CDS	825				hypothetical protein
OGOEKMLN_01281	CDS	1662				hypothetical protein
OGOEKMLN_01282	CDS	2262	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
OGOEKMLN_01283	CDS	858	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
OGOEKMLN_01284	CDS	921				hypothetical protein
OGOEKMLN_01285	CDS	1302	rnj	3.1.-.-		Ribonuclease J
OGOEKMLN_01286	CDS	1590	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
OGOEKMLN_01287	CDS	1803	urdA_1	1.3.99.33	COG1053	Urocanate reductase
OGOEKMLN_01288	CDS	1059	msiK	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
OGOEKMLN_01289	CDS	891	lacF_2			Lactose transport system permease protein LacF
OGOEKMLN_01290	CDS	867	araQ		COG0395	L-arabinose transport system permease protein AraQ
OGOEKMLN_01291	CDS	1326	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
OGOEKMLN_01292	CDS	213				hypothetical protein
OGOEKMLN_01293	CDS	339				hypothetical protein
OGOEKMLN_01294	CDS	2625		7.2.2.10	COG0474	Calcium-transporting ATPase
OGOEKMLN_01295	CDS	3441	pycA	6.4.1.1		Pyruvate carboxylase
OGOEKMLN_01296	CDS	822	purR_2		COG0503	Pur operon repressor
OGOEKMLN_01297	CDS	1374	glmU			Bifunctional protein GlmU
OGOEKMLN_01298	CDS	975	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
OGOEKMLN_01299	CDS	474				hypothetical protein
OGOEKMLN_01300	CDS	1329	rnfC_2	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
OGOEKMLN_01301	CDS	1065	rnfD_2	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
OGOEKMLN_01302	CDS	567				hypothetical protein
OGOEKMLN_01303	CDS	558				hypothetical protein
OGOEKMLN_01304	CDS	1359	gor	1.8.1.7	COG1249	Glutathione reductase
OGOEKMLN_01305	CDS	870				hypothetical protein
OGOEKMLN_01306	CDS	1194				hypothetical protein
OGOEKMLN_01307	CDS	123				hypothetical protein
OGOEKMLN_01308	CDS	1461	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
OGOEKMLN_01309	CDS	3450	cas9-1	3.1.-.-		CRISPR-associated endonuclease Cas9 1
OGOEKMLN_01310	CDS	915	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
OGOEKMLN_01311	CDS	324	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
OGOEKMLN_01312	CDS	1035				hypothetical protein
	repeat_region	300				
OGOEKMLN_01313	CDS	360				hypothetical protein
OGOEKMLN_01314	CDS	372				hypothetical protein
OGOEKMLN_01315	CDS	291				hypothetical protein
OGOEKMLN_01316	CDS	255				hypothetical protein
OGOEKMLN_01317	CDS	633	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
OGOEKMLN_01318	CDS	819	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
OGOEKMLN_01319	CDS	1446	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
OGOEKMLN_01320	CDS	528	clpQ	3.4.21.-	COG5405	ATP-dependent protease subunit ClpQ
OGOEKMLN_01321	CDS	903	xerC		COG4974	Tyrosine recombinase XerC
OGOEKMLN_01322	CDS	2064	topA	5.6.2.1		DNA topoisomerase 1
OGOEKMLN_01323	CDS	870				hypothetical protein
OGOEKMLN_01324	CDS	486				hypothetical protein
OGOEKMLN_01325	CDS	363	rplS		COG0335	50S ribosomal protein L19
OGOEKMLN_01326	CDS	912	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
OGOEKMLN_01327	CDS	468	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
OGOEKMLN_01328	CDS	1320				hypothetical protein
OGOEKMLN_01329	CDS	1272				hypothetical protein
OGOEKMLN_01330	CDS	735	agrA_3		COG3279	Accessory gene regulator protein A
OGOEKMLN_01331	CDS	1311				hypothetical protein
OGOEKMLN_01332	CDS	150				hypothetical protein
OGOEKMLN_01333	CDS	3780	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
OGOEKMLN_01334	CDS	3564	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
OGOEKMLN_01335	CDS	1224	pepT	3.4.11.4		Peptidase T
OGOEKMLN_01336	CDS	1119			COG0327	GTP cyclohydrolase 1 type 2 
OGOEKMLN_01337	CDS	696	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
OGOEKMLN_01338	CDS	654	rplY			50S ribosomal protein L25
OGOEKMLN_01339	CDS	1113	sigA		COG0568	RNA polymerase sigma factor SigA
OGOEKMLN_01340	CDS	1887	dnaG	2.7.7.-	COG0358	DNA primase
OGOEKMLN_01341	CDS	3285				hypothetical protein
OGOEKMLN_01342	CDS	1716		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
OGOEKMLN_01343	CDS	2076	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
OGOEKMLN_01344	CDS	930	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
OGOEKMLN_01345	CDS	777	recO		COG1381	DNA repair protein RecO
OGOEKMLN_01346	CDS	909	era		COG1159	GTPase Era
OGOEKMLN_01347	CDS	408	cdd	3.5.4.5	COG0295	Cytidine deaminase
OGOEKMLN_01348	CDS	381	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
OGOEKMLN_01349	CDS	474	ybeY	3.1.-.-		Endoribonuclease YbeY
OGOEKMLN_01350	CDS	1020			COG1702	PhoH-like protein
OGOEKMLN_01351	CDS	1023				hypothetical protein
OGOEKMLN_01352	CDS	114				hypothetical protein
OGOEKMLN_01353	CDS	447	yqeY		COG1610	putative protein YqeY
OGOEKMLN_01354	CDS	183	rpsU		COG0828	30S ribosomal protein S21
OGOEKMLN_01355	CDS	477	zur		COG0735	Zinc-specific metallo-regulatory protein
OGOEKMLN_01356	CDS	402	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
OGOEKMLN_01357	CDS	972	glcK	2.7.1.2	COG1940	Glucokinase
OGOEKMLN_01358	CDS	699	glpG	3.4.21.105		Rhomboid protease GlpG
OGOEKMLN_01359	CDS	162	rpmG2			50S ribosomal protein L33 2
OGOEKMLN_01360	CDS	2145	penA		COG0768	Penicillin-binding protein 2B
OGOEKMLN_01361	CDS	609	sodA	1.15.1.1		Superoxide dismutase [Mn]
OGOEKMLN_01362	CDS	957				hypothetical protein
OGOEKMLN_01363	CDS	1083				hypothetical protein
OGOEKMLN_01364	CDS	1566	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
OGOEKMLN_01365	CDS	1137	tmpC		COG1744	Membrane lipoprotein TmpC
OGOEKMLN_01366	CDS	2313	spoIIIE		COG1674	DNA translocase SpoIIIE
OGOEKMLN_01367	CDS	372	yccX	3.6.1.7		Acylphosphatase
OGOEKMLN_01368	CDS	963	yidC			Membrane protein insertase YidC
OGOEKMLN_01369	CDS	771				hypothetical protein
OGOEKMLN_01370	CDS	186				hypothetical protein
OGOEKMLN_01371	CDS	1308	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
OGOEKMLN_01372	CDS	1446	zwf	1.1.1.363		Glucose-6-phosphate 1-dehydrogenase
OGOEKMLN_01373	CDS	507	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
OGOEKMLN_01374	CDS	222				hypothetical protein
OGOEKMLN_01375	CDS	1239			COG1167	Putative aminotransferase/MSMEI_6121
OGOEKMLN_01376	CDS	1095				hypothetical protein
OGOEKMLN_01377	CDS	537				hypothetical protein
OGOEKMLN_01378	CDS	1182	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
OGOEKMLN_01379	CDS	1071	recX			Regulatory protein RecX
OGOEKMLN_01380	CDS	1248	hflX		COG2262	GTPase HflX
OGOEKMLN_01381	CDS	930	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
OGOEKMLN_01382	CDS	918	nfo	3.1.21.2	COG0648	putative endonuclease 4
OGOEKMLN_01383	CDS	1773	aspS	6.1.1.12		Aspartate--tRNA ligase
OGOEKMLN_01384	CDS	1299	hisS	6.1.1.21		Histidine--tRNA ligase
OGOEKMLN_01385	CDS	1308				hypothetical protein
OGOEKMLN_01386	CDS	453				hypothetical protein
OGOEKMLN_01387	CDS	1584	expZ		COG0488	Nucleotide-binding protein ExpZ
OGOEKMLN_01388	CDS	1032				hypothetical protein
OGOEKMLN_01389	CDS	1425				PTS system EIIBC component
OGOEKMLN_01390	CDS	915	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
OGOEKMLN_01391	CDS	852	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
OGOEKMLN_01392	CDS	1059	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
OGOEKMLN_01393	CDS	792	nirC		COG2116	Nitrite transporter NirC
OGOEKMLN_01394	CDS	342	rbfA			Ribosome-binding factor A
OGOEKMLN_01395	CDS	2247	infB			Translation initiation factor IF-2
OGOEKMLN_01396	CDS	306	rplGA		COG1358	putative ribosomal protein YlxQ
OGOEKMLN_01397	CDS	294				hypothetical protein
OGOEKMLN_01398	CDS	1281	nusA		COG0195	Transcription termination/antitermination protein NusA
OGOEKMLN_01399	CDS	471	rimP		COG0779	Ribosome maturation factor RimP
OGOEKMLN_01400	CDS	4332	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
OGOEKMLN_01401	CDS	1704	proS	6.1.1.15	COG0442	Proline--tRNA ligase
OGOEKMLN_01402	CDS	1272	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
OGOEKMLN_01403	CDS	786				hypothetical protein
OGOEKMLN_01404	CDS	723	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
OGOEKMLN_01405	CDS	1452				hypothetical protein
OGOEKMLN_01406	CDS	558	frr			Ribosome-recycling factor
OGOEKMLN_01407	CDS	720	pyrH	2.7.4.22	COG0528	Uridylate kinase
OGOEKMLN_01408	CDS	489				hypothetical protein
OGOEKMLN_01409	CDS	498				hypothetical protein
OGOEKMLN_01410	CDS	288				hypothetical protein
OGOEKMLN_01411	CDS	702	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
OGOEKMLN_01412	CDS	192				hypothetical protein
OGOEKMLN_01413	CDS	756	rhaR_3			HTH-type transcriptional activator RhaR
OGOEKMLN_01414	CDS	735	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
