locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLLBPJGF_01059	CDS	2250	pflB	2.3.1.54		Formate acetyltransferase
FLLBPJGF_01060	CDS	747	pflA	1.97.1.4		Pyruvate formate-lyase-activating enzyme
FLLBPJGF_01061	CDS	930	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
FLLBPJGF_01062	CDS	1218				hypothetical protein
FLLBPJGF_01063	CDS	1218				hypothetical protein
FLLBPJGF_01064	CDS	510				hypothetical protein
FLLBPJGF_01065	CDS	348				hypothetical protein
FLLBPJGF_01066	CDS	456				hypothetical protein
FLLBPJGF_01067	CDS	633	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
FLLBPJGF_01068	CDS	819	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
FLLBPJGF_01069	CDS	1446	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
FLLBPJGF_01070	CDS	528	clpQ	3.4.21.-	COG5405	ATP-dependent protease subunit ClpQ
FLLBPJGF_01071	CDS	903	xerC_2		COG4974	Tyrosine recombinase XerC
FLLBPJGF_01072	CDS	2067	topA	5.6.2.1		DNA topoisomerase 1
FLLBPJGF_01073	CDS	870				hypothetical protein
FLLBPJGF_01074	CDS	486				hypothetical protein
FLLBPJGF_01075	CDS	363	rplS		COG0335	50S ribosomal protein L19
FLLBPJGF_01076	CDS	912	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
FLLBPJGF_01077	CDS	468	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
FLLBPJGF_01078	CDS	1332				hypothetical protein
FLLBPJGF_01079	CDS	1272				hypothetical protein
FLLBPJGF_01080	CDS	3780	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
FLLBPJGF_01081	CDS	3564	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
FLLBPJGF_01082	CDS	1224	pepT	3.4.11.4		Peptidase T
FLLBPJGF_01083	CDS	1119			COG0327	GTP cyclohydrolase 1 type 2 
FLLBPJGF_01084	CDS	696	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
FLLBPJGF_01085	CDS	654	rplY			50S ribosomal protein L25
FLLBPJGF_01086	CDS	1113	sigA		COG0568	RNA polymerase sigma factor SigA
FLLBPJGF_01087	CDS	1887	dnaG	2.7.7.-	COG0358	DNA primase
FLLBPJGF_01088	CDS	3285				hypothetical protein
FLLBPJGF_01089	CDS	1716		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
FLLBPJGF_01090	CDS	2076	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
FLLBPJGF_01091	CDS	930	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
FLLBPJGF_01092	CDS	777	recO		COG1381	DNA repair protein RecO
FLLBPJGF_01093	CDS	909	era		COG1159	GTPase Era
FLLBPJGF_01094	CDS	408	cdd	3.5.4.5	COG0295	Cytidine deaminase
FLLBPJGF_01095	CDS	381	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
FLLBPJGF_01096	CDS	474	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
FLLBPJGF_01097	CDS	1020			COG1702	PhoH-like protein
FLLBPJGF_01098	CDS	1023				hypothetical protein
FLLBPJGF_01099	CDS	114				hypothetical protein
FLLBPJGF_01100	CDS	447	yqeY		COG1610	putative protein YqeY
FLLBPJGF_01101	CDS	183	rpsU		COG0828	30S ribosomal protein S21
FLLBPJGF_01102	CDS	477	zur		COG0735	Zinc-specific metallo-regulatory protein
FLLBPJGF_01103	CDS	402	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
FLLBPJGF_01104	CDS	972	glcK	2.7.1.2	COG1940	Glucokinase
FLLBPJGF_01105	CDS	699	glpG	3.4.21.105		Rhomboid protease GlpG
FLLBPJGF_01106	CDS	162	rpmG2			50S ribosomal protein L33 2
FLLBPJGF_01107	CDS	2145	penA		COG0768	Penicillin-binding protein 2B
FLLBPJGF_01108	CDS	609	sodA	1.15.1.1		Superoxide dismutase [Mn]
FLLBPJGF_01109	CDS	957				hypothetical protein
FLLBPJGF_01110	CDS	1083				hypothetical protein
FLLBPJGF_01111	CDS	1566	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
FLLBPJGF_01112	CDS	1137	tmpC		COG1744	Membrane lipoprotein TmpC
FLLBPJGF_01113	CDS	2313	spoIIIE		COG1674	DNA translocase SpoIIIE
FLLBPJGF_01114	CDS	372	yccX	3.6.1.7		Acylphosphatase
FLLBPJGF_01115	CDS	963	yidC			Membrane protein insertase YidC
FLLBPJGF_01116	CDS	771				hypothetical protein
FLLBPJGF_01117	CDS	186				hypothetical protein
FLLBPJGF_01118	CDS	1308	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
FLLBPJGF_01119	CDS	1446	zwf	1.1.1.363		Glucose-6-phosphate 1-dehydrogenase
FLLBPJGF_01120	CDS	507	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
FLLBPJGF_01121	CDS	222				hypothetical protein
FLLBPJGF_01122	CDS	1239			COG1167	Putative aminotransferase/MSMEI_6121
FLLBPJGF_01123	CDS	1095				hypothetical protein
FLLBPJGF_01124	CDS	537				hypothetical protein
FLLBPJGF_01125	CDS	1182	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
FLLBPJGF_01126	CDS	1071	recX			Regulatory protein RecX
FLLBPJGF_01127	CDS	1248	hflX		COG2262	GTPase HflX
FLLBPJGF_01128	CDS	930	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
FLLBPJGF_01129	CDS	162				hypothetical protein
FLLBPJGF_01130	CDS	918	nfo	3.1.21.2	COG0648	putative endonuclease 4
FLLBPJGF_01131	CDS	1773	aspS	6.1.1.12		Aspartate--tRNA ligase
FLLBPJGF_01132	CDS	1299	hisS	6.1.1.21		Histidine--tRNA ligase
FLLBPJGF_01133	CDS	1308				hypothetical protein
FLLBPJGF_01134	CDS	453				hypothetical protein
FLLBPJGF_01135	CDS	1584	expZ		COG0488	Nucleotide-binding protein ExpZ
FLLBPJGF_01136	CDS	1032				hypothetical protein
FLLBPJGF_01137	CDS	1425				PTS system EIIBC component
FLLBPJGF_01138	CDS	915	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
FLLBPJGF_01139	CDS	852	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
FLLBPJGF_01140	CDS	1059	mccF			Microcin C7 self-immunity protein MccF
FLLBPJGF_01141	CDS	792	focA		COG2116	putative formate transporter 1
FLLBPJGF_01142	CDS	342	rbfA			Ribosome-binding factor A
FLLBPJGF_01143	CDS	2226	infB			Translation initiation factor IF-2
FLLBPJGF_01144	CDS	306	rplGA		COG1358	putative ribosomal protein YlxQ
FLLBPJGF_01145	CDS	294				hypothetical protein
FLLBPJGF_01146	CDS	1281	nusA		COG0195	Transcription termination/antitermination protein NusA
FLLBPJGF_01147	CDS	471	rimP		COG0779	Ribosome maturation factor RimP
FLLBPJGF_01148	CDS	4332	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
FLLBPJGF_01149	CDS	1704	proS	6.1.1.15	COG0442	Proline--tRNA ligase
FLLBPJGF_01150	CDS	1272	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
FLLBPJGF_01151	CDS	786				hypothetical protein
FLLBPJGF_01152	CDS	723	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
FLLBPJGF_01153	CDS	1452		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
FLLBPJGF_01154	CDS	558	frr			Ribosome-recycling factor
FLLBPJGF_01155	CDS	720	pyrH	2.7.4.22	COG0528	Uridylate kinase
FLLBPJGF_01156	CDS	489				hypothetical protein
FLLBPJGF_01157	CDS	486				hypothetical protein
FLLBPJGF_01158	CDS	288				hypothetical protein
FLLBPJGF_01159	CDS	702	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
FLLBPJGF_01160	CDS	192				hypothetical protein
FLLBPJGF_01161	CDS	756	rhaR_1			HTH-type transcriptional activator RhaR
FLLBPJGF_01162	CDS	735	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
FLLBPJGF_01163	CDS	519	rimM			Ribosome maturation factor RimM
FLLBPJGF_01164	CDS	246				hypothetical protein
FLLBPJGF_01165	CDS	273	rpsP		COG0228	30S ribosomal protein S16
FLLBPJGF_01166	CDS	1539	ffh		COG0541	Signal recognition particle protein
FLLBPJGF_01167	CDS	327				hypothetical protein
FLLBPJGF_01168	CDS	1290	ftsY			Signal recognition particle receptor FtsY
FLLBPJGF_01169	CDS	819		3.1.3.-		Putative phosphatase
FLLBPJGF_01170	CDS	3573	smc_4		COG1196	Chromosome partition protein Smc
FLLBPJGF_01171	CDS	699	rnc	3.1.26.3	COG0571	Ribonuclease 3
FLLBPJGF_01172	CDS	666				hypothetical protein
FLLBPJGF_01173	CDS	495	folA	1.5.1.3	COG0262	Dihydrofolate reductase
FLLBPJGF_01174	CDS	948	thyA	2.1.1.45	COG0207	Thymidylate synthase
FLLBPJGF_01175	CDS	1902	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
FLLBPJGF_01176	CDS	216	cspA		COG1278	Cold shock protein CspA
FLLBPJGF_01177	CDS	393	rnhA		COG0328	14.7 kDa ribonuclease H-like protein
FLLBPJGF_01178	CDS	1368	alsT_1		COG1115	Amino-acid carrier protein AlsT
FLLBPJGF_01179	CDS	1851	oatA	2.3.1.-		O-acetyltransferase OatA
FLLBPJGF_01180	CDS	1155				hypothetical protein
FLLBPJGF_01181	CDS	927				hypothetical protein
FLLBPJGF_01182	CDS	537				hypothetical protein
FLLBPJGF_01183	CDS	711	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
FLLBPJGF_01184	CDS	417		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
FLLBPJGF_01185	CDS	738	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacetylase
FLLBPJGF_01186	CDS	1824	lepA	3.6.5.-		Elongation factor 4
FLLBPJGF_01187	CDS	7332				hypothetical protein
FLLBPJGF_01188	CDS	1407		1.2.1.3		Putative aldehyde dehydrogenase
FLLBPJGF_01189	CDS	1158	dnaJ		COG0484	Chaperone protein DnaJ
FLLBPJGF_01190	CDS	1833	dnaK		COG0443	Chaperone protein DnaK
FLLBPJGF_01191	CDS	576	grpE		COG0576	Protein GrpE
FLLBPJGF_01192	CDS	1032	hrcA		COG1420	Heat-inducible transcription repressor HrcA
FLLBPJGF_01193	CDS	960	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
FLLBPJGF_01194	CDS	912	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
FLLBPJGF_01195	CDS	1533	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
FLLBPJGF_01196	CDS	495				hypothetical protein
FLLBPJGF_01197	CDS	1488	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
FLLBPJGF_01198	CDS	1356	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
FLLBPJGF_01199	CDS	381	gcvH_1			Glycine cleavage system H protein
FLLBPJGF_01200	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
FLLBPJGF_01201	CDS	1416	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
FLLBPJGF_01202	CDS	198				hypothetical protein
FLLBPJGF_01203	CDS	183				hypothetical protein
FLLBPJGF_01204	CDS	255				hypothetical protein
FLLBPJGF_01205	CDS	879	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
FLLBPJGF_01206	CDS	720	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
FLLBPJGF_01207	CDS	1305	umuC		COG0389	Protein UmuC
FLLBPJGF_01208	CDS	189				hypothetical protein
FLLBPJGF_01209	CDS	300				hypothetical protein
FLLBPJGF_01210	CDS	351				hypothetical protein
FLLBPJGF_01211	CDS	174				hypothetical protein
FLLBPJGF_01212	CDS	1176				hypothetical protein
FLLBPJGF_01213	CDS	1536				hypothetical protein
FLLBPJGF_01214	CDS	4371				hypothetical protein
FLLBPJGF_01215	CDS	750				hypothetical protein
FLLBPJGF_01216	CDS	1890				hypothetical protein
FLLBPJGF_01217	CDS	453	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
FLLBPJGF_01218	CDS	720	relA_1	2.7.6.5	COG0317	GTP pyrophosphokinase
FLLBPJGF_01219	CDS	1473	relA_2	2.7.6.5	COG0317	GTP pyrophosphokinase
FLLBPJGF_01220	CDS	672	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
FLLBPJGF_01221	CDS	969	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
FLLBPJGF_01222	CDS	552				hypothetical protein
FLLBPJGF_01223	CDS	1053	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
FLLBPJGF_01224	CDS	1173	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
FLLBPJGF_01225	CDS	966	tagU_1	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
FLLBPJGF_01226	CDS	1095	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
FLLBPJGF_01227	CDS	1380				hypothetical protein
FLLBPJGF_01228	CDS	1149	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
FLLBPJGF_01229	CDS	921	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
FLLBPJGF_01230	CDS	1056	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
FLLBPJGF_01231	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
FLLBPJGF_01232	CDS	342				hypothetical protein
FLLBPJGF_01233	CDS	846				hypothetical protein
FLLBPJGF_01234	CDS	789	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
FLLBPJGF_01235	CDS	1776	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
FLLBPJGF_01236	CDS	1764	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
FLLBPJGF_01237	CDS	435				hypothetical protein
FLLBPJGF_01238	CDS	1395	brnQ_3		COG1114	Branched-chain amino acid transport system 2 carrier protein
FLLBPJGF_01239	CDS	927	dnaI		COG1484	Primosomal protein DnaI
FLLBPJGF_01240	CDS	1392	dnaB		COG3611	Replication initiation and membrane attachment protein
FLLBPJGF_01241	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
FLLBPJGF_01242	CDS	612	coaE	2.7.1.24		Dephospho-CoA kinase
FLLBPJGF_01243	CDS	834	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
FLLBPJGF_01244	CDS	2661	polA	2.7.7.7		DNA polymerase I
FLLBPJGF_01245	CDS	336	desR_1		COG2197	Transcriptional regulatory protein DesR
FLLBPJGF_01246	CDS	636			COG1136	putative ABC transporter ATP-binding protein
FLLBPJGF_01247	CDS	2025				hypothetical protein
FLLBPJGF_01248	CDS	630				hypothetical protein
FLLBPJGF_01249	CDS	228				hypothetical protein
FLLBPJGF_01250	CDS	183				hypothetical protein
FLLBPJGF_01251	CDS	597	desR_2		COG2197	Transcriptional regulatory protein DesR
FLLBPJGF_01252	CDS	1488				hypothetical protein
FLLBPJGF_01253	CDS	699				hypothetical protein
FLLBPJGF_01254	CDS	711				hypothetical protein
FLLBPJGF_01255	CDS	219				hypothetical protein
FLLBPJGF_01256	CDS	729				hypothetical protein
FLLBPJGF_01257	CDS	909	bcrA_5			Bacitracin transport ATP-binding protein BcrA
FLLBPJGF_01258	CDS	171				hypothetical protein
FLLBPJGF_01259	CDS	411				hypothetical protein
FLLBPJGF_01260	CDS	354				hypothetical protein
FLLBPJGF_01261	CDS	1455	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
FLLBPJGF_01262	CDS	1683	rnj2	3.1.-.-		Ribonuclease J 2
FLLBPJGF_01263	CDS	984	birA	6.3.4.15		Bifunctional ligase/repressor BirA
FLLBPJGF_01264	CDS	1266			COG2256	putative AAA domain-containing protein
FLLBPJGF_01265	CDS	468				Putative universal stress protein
FLLBPJGF_01266	CDS	1806				hypothetical protein
FLLBPJGF_01267	CDS	966				hypothetical protein
FLLBPJGF_01268	CDS	267				hypothetical protein
FLLBPJGF_01269	CDS	228				hypothetical protein
FLLBPJGF_01270	CDS	2553	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
FLLBPJGF_01271	CDS	1005	ccpA_2		COG1609	Catabolite control protein A
FLLBPJGF_01272	CDS	1098	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
FLLBPJGF_01273	CDS	348				hypothetical protein
FLLBPJGF_01274	CDS	354				hypothetical protein
FLLBPJGF_01275	CDS	888	ykuT		COG0668	putative MscS family protein YkuT
FLLBPJGF_01276	CDS	1287				hypothetical protein
FLLBPJGF_01277	CDS	789				hypothetical protein
FLLBPJGF_01278	CDS	978				hypothetical protein
FLLBPJGF_01279	CDS	1434				hypothetical protein
FLLBPJGF_01280	CDS	837	thrB	2.7.1.39	COG0083	Homoserine kinase
FLLBPJGF_01281	CDS	1443	thrC	4.2.3.1	COG0498	Threonine synthase
FLLBPJGF_01282	CDS	1323	yclM	2.7.2.4	COG0527	Aspartokinase 3
FLLBPJGF_01283	CDS	993	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
FLLBPJGF_01284	CDS	981	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
FLLBPJGF_01285	CDS	645	nth	4.2.99.18	COG0177	Endonuclease III
FLLBPJGF_01286	CDS	732	dnaD		COG3935	DNA replication protein DnaD
FLLBPJGF_01287	CDS	1296	asnS	6.1.1.22		Asparagine--tRNA ligase
FLLBPJGF_01288	CDS	480				hypothetical protein
FLLBPJGF_01289	CDS	2772	dinG	3.1.-.-		3'-5' exonuclease DinG
FLLBPJGF_01290	CDS	1227	cca	2.7.7.72		CCA-adding enzyme
FLLBPJGF_01291	CDS	357	ypjD		COG1694	putative protein YpjD
FLLBPJGF_01292	CDS	561				hypothetical protein
FLLBPJGF_01293	CDS	1263	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
FLLBPJGF_01294	CDS	1926	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
FLLBPJGF_01295	CDS	594	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
FLLBPJGF_01296	CDS	924	whiA		COG1481	putative cell division protein WhiA
FLLBPJGF_01297	CDS	1029			COG0391	Putative gluconeogenesis factor
FLLBPJGF_01298	CDS	891	yvcJ		COG1660	Nucleotide-binding protein YvcJ
FLLBPJGF_01299	CDS	1725	pgcA	5.4.2.2		Phosphoglucomutase
FLLBPJGF_01300	CDS	939	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
FLLBPJGF_01301	CDS	429				hypothetical protein
FLLBPJGF_01302	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
FLLBPJGF_01303	CDS	879	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
FLLBPJGF_01304	CDS	945	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
FLLBPJGF_01305	CDS	354				hypothetical protein
FLLBPJGF_01306	CDS	303				hypothetical protein
FLLBPJGF_01307	CDS	183				hypothetical protein
FLLBPJGF_01308	CDS	294				hypothetical protein
FLLBPJGF_01309	CDS	1665				hypothetical protein
FLLBPJGF_01310	CDS	2829	uvrA			UvrABC system protein A
FLLBPJGF_01311	CDS	963				hypothetical protein
FLLBPJGF_01312	CDS	474	bsaA			Glutathione peroxidase BsaA
FLLBPJGF_01313	CDS	1800	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
FLLBPJGF_01314	CDS	948	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
	repeat_region	155				
FLLBPJGF_01315	CDS	678	csn2			CRISPR-associated protein Csn2
FLLBPJGF_01316	CDS	318	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
FLLBPJGF_01317	CDS	870	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
FLLBPJGF_01318	CDS	3999	cas9	3.1.-.-	COG3513	CRISPR-associated endonuclease Cas9
FLLBPJGF_01319	CDS	1896	yxdM			ABC transporter permease protein YxdM
FLLBPJGF_01320	CDS	741	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
FLLBPJGF_01321	CDS	984	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
FLLBPJGF_01322	CDS	684	graR		COG0745	Response regulator protein GraR
FLLBPJGF_01323	CDS	741		3.5.2.20	COG1878	Isatin hydrolase
FLLBPJGF_01324	CDS	1158				hypothetical protein
FLLBPJGF_01325	CDS	666	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
FLLBPJGF_01326	CDS	360	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
FLLBPJGF_01327	CDS	1017	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
FLLBPJGF_01328	CDS	549	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
FLLBPJGF_01329	CDS	435				hypothetical protein
FLLBPJGF_01330	CDS	1815				hypothetical protein
FLLBPJGF_01331	CDS	798	polS	1.1.1.-		Sorbitol dehydrogenase
FLLBPJGF_01332	CDS	1155	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
FLLBPJGF_01333	CDS	432	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
FLLBPJGF_01334	CDS	2085	mtlR			Transcriptional regulator MtlR
FLLBPJGF_01335	CDS	1446	mtlA			PTS system mannitol-specific EIICB component
FLLBPJGF_01336	CDS	735	nagB_1	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
FLLBPJGF_01337	CDS	1590	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
FLLBPJGF_01338	CDS	834				hypothetical protein
FLLBPJGF_01339	CDS	1815	glmS	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
FLLBPJGF_01340	CDS	960				hypothetical protein
FLLBPJGF_01341	CDS	963	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
FLLBPJGF_01342	CDS	987	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
FLLBPJGF_01343	CDS	1008	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
FLLBPJGF_01344	CDS	240	acpP_2		COG0236	Acyl carrier protein
FLLBPJGF_01345	CDS	1008	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
FLLBPJGF_01346	CDS	2028	recG	3.6.4.12		ATP-dependent DNA helicase RecG
FLLBPJGF_01347	CDS	1689				putative protein
FLLBPJGF_01348	CDS	354				putative protein
FLLBPJGF_01349	CDS	189	rpmB			50S ribosomal protein L28
FLLBPJGF_01350	CDS	645	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
FLLBPJGF_01351	CDS	660	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
FLLBPJGF_01352	CDS	888	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
FLLBPJGF_01353	CDS	1980	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
FLLBPJGF_01354	CDS	753	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
FLLBPJGF_01355	CDS	1341	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
FLLBPJGF_01356	CDS	951	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
FLLBPJGF_01357	CDS	2415	priA	3.6.4.-	COG1198	Primosomal protein N'
FLLBPJGF_01358	CDS	1203	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
FLLBPJGF_01359	CDS	225	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
FLLBPJGF_01360	CDS	615	gmk_2	2.7.4.8	COG0194	Guanylate kinase
FLLBPJGF_01361	CDS	645	ntpD			V-type sodium ATPase subunit D
FLLBPJGF_01362	CDS	1377	ntpB			V-type sodium ATPase subunit B
FLLBPJGF_01363	CDS	1791	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
FLLBPJGF_01364	CDS	312	ntpG			V-type sodium ATPase subunit G
FLLBPJGF_01365	CDS	999	ntpC			V-type sodium ATPase subunit C
FLLBPJGF_01366	CDS	579	atpE_2			V-type proton ATPase subunit E
FLLBPJGF_01367	CDS	480	ntpK			V-type sodium ATPase subunit K
FLLBPJGF_01368	CDS	1947				hypothetical protein
FLLBPJGF_01369	CDS	366				hypothetical protein
FLLBPJGF_01370	CDS	387				hypothetical protein
FLLBPJGF_01371	CDS	699	opuCD		COG1174	Carnitine transport permease protein OpuCD
FLLBPJGF_01372	CDS	957	opuCC		COG1732	Glycine betaine/carnitine/choline-binding protein OpuCC
FLLBPJGF_01373	CDS	651	opuCB		COG1174	Carnitine transport permease protein OpuCB
FLLBPJGF_01374	CDS	1182	opuCA	7.6.2.9	COG1125	Carnitine transport ATP-binding protein OpuCA
FLLBPJGF_01375	CDS	336				hypothetical protein
FLLBPJGF_01376	CDS	1014	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
FLLBPJGF_01377	CDS	609	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
FLLBPJGF_01378	CDS	441	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
FLLBPJGF_01379	CDS	1938	mutL		COG0323	DNA mismatch repair protein MutL
FLLBPJGF_01380	CDS	2607	mutS		COG0249	DNA mismatch repair protein MutS
FLLBPJGF_01381	CDS	819	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
FLLBPJGF_01382	CDS	1338	dsdA_1	4.3.1.18	COG3048	D-serine dehydratase
FLLBPJGF_01383	CDS	1029				hypothetical protein
FLLBPJGF_01384	CDS	207				hypothetical protein
FLLBPJGF_01385	CDS	462	smpB		COG0691	SsrA-binding protein
FLLBPJGF_01386	CDS	711				hypothetical protein
FLLBPJGF_01387	CDS	2370	rnr	3.1.13.1	COG0557	Ribonuclease R
FLLBPJGF_01388	CDS	732	est_1	3.1.1.1		Carboxylesterase
FLLBPJGF_01389	CDS	231	secG		COG1314	putative protein-export membrane protein SecG
FLLBPJGF_01390	CDS	651				hypothetical protein
FLLBPJGF_01391	CDS	528	niaR		COG1827	putative transcription repressor NiaR
FLLBPJGF_01392	CDS	549	niaX			Niacin transporter NiaX
FLLBPJGF_01393	CDS	1563	rny	3.1.-.-	COG1418	Ribonuclease Y
FLLBPJGF_01394	CDS	1110	recA		COG0468	Protein RecA
FLLBPJGF_01395	CDS	1182	cinA		COG1058	Putative competence-damage inducible protein
FLLBPJGF_01396	CDS	585	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
FLLBPJGF_01397	CDS	843				hypothetical protein
FLLBPJGF_01398	CDS	1293				hypothetical protein
FLLBPJGF_01399	CDS	1245				hypothetical protein
