gene_callers_id	source	accession	function	e_value
1438	Prokka:Prodigal	sasA_2	Adaptive-response sensory-kinase SasA	0
1439	Prokka:Prodigal	yqjG	Glutathionyl-hydroquinone reductase YqjG	0
1440	Prokka:Prodigal	hpf	Ribosome hibernation promotion factor	0
1441	Prokka:Prodigal			0
1442	Prokka:Prodigal	comFA	ComF operon protein 1	0
1443	Prokka:Prodigal	degV	Protein DegV	0
1444	Prokka:Prodigal			0
1445	Prokka:Prodigal	yheS	putative ABC transporter ATP-binding protein YheS	0
1446	Prokka:Prodigal	xpt	Xanthine phosphoribosyltransferase	0
1447	Prokka:Prodigal			0
1448	Prokka:Prodigal	tsaD	tRNA N6-adenosine threonylcarbamoyltransferase	0
1449	Prokka:Prodigal			0
1450	Prokka:Prodigal	tsaB	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	0
1451	Prokka:Prodigal	galT	Galactose-1-phosphate uridylyltransferase	0
1452	Prokka:Prodigal			0
1453	Prokka:Prodigal			0
1454	Prokka:Prodigal			0
1455	Prokka:Prodigal			0
1456	Prokka:Prodigal			0
1457	Prokka:Prodigal			0
1458	Prokka:Prodigal			0
1459	Prokka:Prodigal	bcrA_5	Bacitracin transport ATP-binding protein BcrA	0
1460	Prokka:Prodigal	tenA_2	Aminopyrimidine aminohydrolase	0
1461	Prokka:Prodigal			0
1462	Prokka:Prodigal	glmM	Phosphoglucosamine mutase	0
1463	Prokka:Prodigal	cdaR_2	CdaA regulatory protein CdaR	0
1464	Prokka:Prodigal	dacA_2	Diadenylate cyclase	0
1465	Prokka:Prodigal			0
1466	Prokka:Prodigal			0
1467	Prokka:Prodigal			0
1468	Prokka:Prodigal			0
1469	Prokka:Prodigal			0
1470	Prokka:Prodigal			0
1471	Prokka:Prodigal	asD	Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase	0
1472	Prokka:Prodigal			0
1473	Prokka:Prodigal			0
1474	Prokka:Prodigal			0
1475	Prokka:Prodigal	sppA	Putative signal peptide peptidase SppA	0
1476	Prokka:Prodigal	adhE	Aldehyde-alcohol dehydrogenase	0
1477	Prokka:Prodigal	lemA	Protein LemA	0
1478	Prokka:Prodigal	htpX	Protease HtpX 	0
1479	Prokka:Prodigal	nagK	N-acetyl-D-glucosamine kinase	0
1480	Prokka:Prodigal			0
1481	Prokka:Prodigal	lnpA	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase	0
1482	Prokka:Prodigal	ngcG_1	Diacetylchitobiose uptake system permease protein NgcG	0
1483	Prokka:Prodigal	ngcF	Diacetylchitobiose uptake system permease protein NgcF	0
1484	Prokka:Prodigal	ngcE	Diacetylchitobiose binding protein NgcE	0
1485	Prokka:Prodigal	yteT	Putative oxidoreductase YteT	0
1486	Prokka:Prodigal	rhaR_2	HTH-type transcriptional activator RhaR	0
1487	Prokka:Prodigal			0
1488	Prokka:Prodigal	purA	Adenylosuccinate synthetase	0
1489	Prokka:Prodigal	yfbR	5'-deoxynucleotidase YfbR	0
1490	Prokka:Prodigal			0
1491	Prokka:Prodigal			0
1492	Prokka:Prodigal			0
1493	Prokka:Prodigal	ftsX	Cell division protein FtsX	0
1494	Prokka:Prodigal	ftsE	Cell division ATP-binding protein FtsE	0
1495	Prokka:Prodigal	rbn	Ribonuclease BN	0
1496	Prokka:Prodigal			0
1497	Prokka:Prodigal			0
1498	Prokka:Prodigal	prfB	Peptide chain release factor 2	0
1499	Prokka:Prodigal	secA	Protein translocase subunit SecA	0
1500	Prokka:Prodigal			0
1501	Prokka:Prodigal	prdB	D-proline reductase subunit gamma	0
1502	Prokka:Prodigal	sufS_2	Cysteine desulfurase SufS	0
1503	Prokka:Prodigal	est_2	Carboxylesterase	0
1504	Prokka:Prodigal	pdhC_2	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0
1505	Prokka:Prodigal	selA	L-seryl-tRNA(Sec) selenium transferase	0
1506	Prokka:Prodigal	selB	Selenocysteine-specific elongation factor	0
1507	Prokka:Prodigal			0
1508	Prokka:Prodigal			0
1509	Prokka:Prodigal	selD	Selenide, water dikinase	0
1510	Prokka:Prodigal			0
1511	Prokka:Prodigal	grdE	Glycine reductase complex component B subunits alpha and beta	0
1512	Prokka:Prodigal	grdB_1	Glycine reductase complex component B subunit gamma	0
1513	Prokka:Prodigal	grdB_2	Glycine reductase complex component B subunit gamma	0
1514	Prokka:Prodigal			0
1515	Prokka:Prodigal			0
1516	Prokka:Prodigal		putative ABC transporter ATP-binding protein	0
1517	Prokka:Prodigal	phnD1	putative ABC transporter phosphite binding protein PhnD1	0
1518	Prokka:Prodigal	yeeD	Putative sulfur carrier protein YeeD	0
1519	Prokka:Prodigal			0
1520	Prokka:Prodigal	grdD	Glycine/sarcosine/betaine reductase complex component C subunit alpha	0
1521	Prokka:Prodigal	grdC	Glycine/sarcosine/betaine reductase complex component C subunit beta	0
1522	Prokka:Prodigal	trxA_2	Thioredoxin	0
1523	Prokka:Prodigal	trxB_2	Thioredoxin reductase	0
1524	Prokka:Prodigal	grdA1	Glycine/sarcosine/betaine reductase complex component A1	0
1525	Prokka:Prodigal	grdA	Glycine/sarcosine/betaine reductase complex component A	0
1526	Prokka:Prodigal	alsT_2	Amino-acid carrier protein AlsT	0
1527	Prokka:Prodigal	pta	Phosphate acetyltransferase	0
1528	Prokka:Prodigal	fucU	L-fucose mutarotase	0
1529	Prokka:Prodigal	fucI	L-fucose isomerase	0
1530	Prokka:Prodigal	drdA	5-deoxy-D-ribulose 1-phosphate aldolase	0
1531	Prokka:Prodigal	rhaB	Rhamnulokinase	0
1532	Prokka:Prodigal	rhaR_3	HTH-type transcriptional activator RhaR	0
1533	Prokka:Prodigal	fucO	Lactaldehyde reductase	0
1534	Prokka:Prodigal			0
1535	Prokka:Prodigal			0
1536	Prokka:Prodigal	aldA	Lactaldehyde dehydrogenase	0
1537	Prokka:Prodigal	agaA	Alpha-galactosidase AgaA	0
1538	Prokka:Prodigal			0
1539	Prokka:Prodigal			0
1540	Prokka:Prodigal	sugB	Trehalose transport system permease protein SugB	0
1541	Prokka:Prodigal			0
1542	Prokka:Prodigal			0
1543	Prokka:Prodigal	eabC	Blood-group-substance endo-1,4-beta-galactosidase	0
1544	Prokka:Prodigal	yacP	putative protein YacP	0
1545	Prokka:Prodigal			0
1546	Prokka:Prodigal	nudG	CTP pyrophosphohydrolase	0
1547	Prokka:Prodigal	uvrB_2	UvrABC system protein B	0
1548	Prokka:Prodigal	tag	DNA-3-methyladenine glycosylase 1	0
1549	Prokka:Prodigal			0
1550	Prokka:Prodigal	copA	Copper-exporting P-type ATPase	0
1551	Prokka:Prodigal	copY	Transcriptional repressor CopY	0
1552	Prokka:Prodigal	scmP_2	N-acetylcysteine deacetylase	0
1553	Prokka:Prodigal			0
1554	Prokka:Prodigal			0
1555	Prokka:Prodigal	btuD_8	Vitamin B12 import ATP-binding protein BtuD	0
1556	Prokka:Prodigal	dapE	Succinyl-diaminopimelate desuccinylase	0
1557	Prokka:Prodigal	mepA	Multidrug export protein MepA	0
1558	Prokka:Prodigal			0
1559	Prokka:Prodigal	copZ	Copper chaperone CopZ	0
1560	Prokka:Prodigal	cadA_2	Cadmium-transporting ATPase	0
1561	Prokka:Prodigal			0
1562	Prokka:Prodigal			0
1563	Prokka:Prodigal	bglK_2	Beta-glucoside kinase	0
1564	Prokka:Prodigal	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	0
1565	Prokka:Prodigal	rpiR	HTH-type transcriptional regulator RpiR	0
1566	Prokka:Prodigal			0
1567	Prokka:Prodigal	sglT	Sodium/glucose cotransporter	0
1568	Prokka:Prodigal	nanA_2	N-acetylneuraminate lyase	0
1569	Prokka:Prodigal	nanM	N-acetylneuraminate epimerase	0
1570	Prokka:Prodigal			0
1571	Prokka:Prodigal	yjhC	putative oxidoreductase YjhC	0
1572	Prokka:Prodigal	nanB	Sialidase B	0
1573	Prokka:Prodigal	ngcG_2	Diacetylchitobiose uptake system permease protein NgcG	0
1574	Prokka:Prodigal	ycjO	Inner membrane ABC transporter permease protein YcjO	0
1575	Prokka:Prodigal			0
1576	Prokka:Prodigal			0
1577	Prokka:Prodigal	npr	NADH peroxidase	0
1578	Prokka:Prodigal			0
1579	Prokka:Prodigal			0
1580	Prokka:Prodigal			0
1581	Prokka:Prodigal	btuD_9	Vitamin B12 import ATP-binding protein BtuD	0
1582	Prokka:Prodigal			0
1583	Prokka:Prodigal			0
1584	Prokka:Prodigal	tuf	Elongation factor Tu	0
1585	Prokka:Prodigal	fusA	Elongation factor G	0
1586	Prokka:Prodigal	rpsG	30S ribosomal protein S7	0
1587	Prokka:Prodigal	rpsL	30S ribosomal protein S12	0
1588	Prokka:Prodigal	rpoC	DNA-directed RNA polymerase subunit beta'	0
1589	Prokka:Prodigal	rpoB	DNA-directed RNA polymerase subunit beta	0
1590	Prokka:Prodigal	pyrP	Uracil permease	0
1591	Prokka:Prodigal			0
1592	Prokka:Prodigal	ftsW	putative peptidoglycan glycosyltransferase FtsW	0
1593	Prokka:Prodigal	rodA	Peptidoglycan glycosyltransferase RodA	0
1594	Prokka:Prodigal			0
1595	Prokka:Prodigal			0
1596	Prokka:Prodigal			0
1597	Prokka:Prodigal	rplL	50S ribosomal protein L7/L12	0
1598	Prokka:Prodigal	rplJ	50S ribosomal protein L10	0
1599	Prokka:Prodigal	rplA	50S ribosomal protein L1	0
1600	Prokka:Prodigal	rplK	50S ribosomal protein L11	0
1601	Prokka:Prodigal	nusG	Transcription termination/antitermination protein NusG	0
1602	Prokka:Prodigal	secE	Protein translocase subunit SecE	0
1603	Prokka:Prodigal	rpmG3	50S ribosomal protein L33 3	0
1604	Prokka:Prodigal			0
1605	Prokka:Prodigal	lytR	Sensory transduction protein LytR	0
1606	Prokka:Prodigal	ypdA	Sensor histidine kinase YpdA	0
1607	Prokka:Prodigal	apbE_2	FAD:protein FMN transferase	0
1608	Prokka:Prodigal			0
1609	Prokka:Prodigal	glgX	Glycogen debranching enzyme	0
1610	Prokka:Prodigal	malG	Maltose/maltodextrin transport system permease protein MalG	0
1611	Prokka:Prodigal			0
1612	Prokka:Prodigal	cycB	Cyclodextrin-binding protein	0
1613	Prokka:Prodigal			0
1614	Prokka:Prodigal	dexB	Glucan 1,6-alpha-glucosidase	0
1615	Prokka:Prodigal	ccpA_2	Catabolite control protein A	0
1616	Prokka:Prodigal	rpoN1_2	RNA polymerase sigma-54 factor 1	0
1617	Prokka:Prodigal	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase	0
1618	Prokka:Prodigal			0
1619	Prokka:Prodigal	trpS2	Tryptophan--tRNA ligase 2	0
1620	Prokka:Prodigal		Alpha-monoglucosyldiacylglycerol synthase	0
1621	Prokka:Prodigal			0
1622	Prokka:Prodigal	dgs	Processive diacylglycerol alpha-glucosyltransferase	0
1623	Prokka:Prodigal			0
1624	Prokka:Prodigal			0
1625	Prokka:Prodigal	anr	Transcriptional activator protein Anr	0
1626	Prokka:Prodigal			0
1627	Prokka:Prodigal	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	0
1628	Prokka:Prodigal	mnmE	tRNA modification GTPase MnmE	0
1629	Prokka:Prodigal	mntA	Manganese-binding lipoprotein MntA	0
1630	Prokka:Prodigal	mntB	Manganese transport system ATP-binding protein MntB	0
1631	Prokka:Prodigal	mntC	Manganese transport system membrane protein MntC	0
1632	Prokka:Prodigal	mntD	Manganese transport system membrane protein MntD	0
1633	Prokka:Prodigal	mdlB	Multidrug resistance-like ATP-binding protein MdlB	0
1634	Prokka:Prodigal			0
1635	Prokka:Prodigal			0
1636	Prokka:Prodigal	znuA	High-affinity zinc uptake system binding-protein ZnuA	0
1637	Prokka:Prodigal			0
1638	Prokka:Prodigal	nrdF2	Ribonucleoside-diphosphate reductase subunit beta nrdF2	0
1639	Prokka:Prodigal	nrdE2	Ribonucleoside-diphosphate reductase subunit alpha 2	0
1640	Prokka:Prodigal		Putative NrdI-like protein	0
1641	Prokka:Prodigal	nrdH	Glutaredoxin-like protein NrdH	0
1642	Prokka:Prodigal			0
1643	Prokka:Prodigal			0
1644	Prokka:Prodigal	lysS	Lysine--tRNA ligase	0
1645	Prokka:Prodigal	dusB	tRNA-dihydrouridine synthase B	0
1646	Prokka:Prodigal	hslO	33 kDa chaperonin	0
1647	Prokka:Prodigal	ftsH	ATP-dependent zinc metalloprotease FtsH	0
1648	Prokka:Prodigal	hpt	Hypoxanthine-guanine phosphoribosyltransferase	0
1649	Prokka:Prodigal	tilS	tRNA(Ile)-lysidine synthase	0
1650	Prokka:Prodigal	pnp_2	Polyribonucleotide nucleotidyltransferase	0
1651	Prokka:Prodigal			0
1652	Prokka:Prodigal	atzC	N-isopropylammelide isopropyl amidohydrolase	0
1653	Prokka:Prodigal		Protein SprT-like protein	0
1654	Prokka:Prodigal	yhgF	Protein YhgF	0
1655	Prokka:Prodigal	pphA	Serine/threonine-protein phosphatase 1	0
1656	Prokka:Prodigal			0
1657	Prokka:Prodigal			0
1658	Prokka:Prodigal	aes_1	Acetyl esterase	0
1659	Prokka:Prodigal			0
1660	Prokka:Prodigal			0
1661	Prokka:Prodigal	lptB	Lipopolysaccharide export system ATP-binding protein LptB	0
1662	Prokka:Prodigal			0
1663	Prokka:Prodigal	btuD_10	Vitamin B12 import ATP-binding protein BtuD	0
1664	Prokka:Prodigal	ytrA_2	HTH-type transcriptional repressor YtrA	0
1665	Prokka:Prodigal	aes_2	Acetyl esterase	0
1666	Prokka:Prodigal			0
1667	Prokka:Prodigal			0
1668	Prokka:Prodigal	ltxB	Leukotoxin export ATP-binding protein LtxB	0
1669	Prokka:Prodigal			0
1670	Prokka:Prodigal			0
1671	Prokka:Prodigal			0
1672	Prokka:Prodigal			0
1673	Prokka:Prodigal			0
1674	Prokka:Prodigal	bcrA_6	Bacitracin transport ATP-binding protein BcrA	0
1675	Prokka:Prodigal			0
1676	Prokka:Prodigal	ideR	Iron-dependent repressor IdeR	0
1677	Prokka:Prodigal	bioY	Biotin transporter BioY	0
1678	Prokka:Prodigal	treA	Trehalose-6-phosphate hydrolase	0
1679	Prokka:Prodigal	treB	PTS system trehalose-specific EIIBC component	0
1680	Prokka:Prodigal	fpgS_2	Folylpolyglutamate synthase	0
1681	Prokka:Prodigal			0
1682	Prokka:Prodigal	misCA	Membrane protein insertase MisCA	0
1683	Prokka:Prodigal	rnpA	Ribonuclease P protein component	0
1684	Prokka:Prodigal	rpmH	50S ribosomal protein L34	0
