gene_callers_id	source	accession	function	e_value
1497	Prokka:Prodigal			0
1498	Prokka:Prodigal	rplT	50S ribosomal protein L20	0
1499	Prokka:Prodigal	rpmI	50S ribosomal protein L35	0
1500	Prokka:Prodigal	infC	Translation initiation factor IF-3	0
1501	Prokka:Prodigal	pnp_1	Polyribonucleotide nucleotidyltransferase	0
1502	Prokka:Prodigal	rpsO	30S ribosomal protein S15	0
1503	Prokka:Prodigal			0
1504	Prokka:Prodigal			0
1505	Prokka:Prodigal	fruA	PTS system fructose-specific EIIABC component	0
1506	Prokka:Prodigal	lacC_2	Tagatose-6-phosphate kinase	0
1507	Prokka:Prodigal	glcR	HTH-type transcriptional repressor GlcR	0
1508	Prokka:Prodigal			0
1509	Prokka:Prodigal			0
1510	Prokka:Prodigal	ackA	Acetate kinase	0
1511	Prokka:Prodigal			0
1512	Prokka:Prodigal	rpmA	50S ribosomal protein L27	0
1513	Prokka:Prodigal			0
1514	Prokka:Prodigal	rplU	50S ribosomal protein L21	0
1515	Prokka:Prodigal	minC	Septum site-determining protein MinC	0
1516	Prokka:Prodigal			0
1517	Prokka:Prodigal	mreC	Cell shape-determining protein MreC	0
1518	Prokka:Prodigal	cspLA	Cold shock-like protein CspLA	0
1519	Prokka:Prodigal			0
1520	Prokka:Prodigal	dsdA_2	D-serine dehydratase	0
1521	Prokka:Prodigal	yodJ	Putative carboxypeptidase YodJ	0
1522	Prokka:Prodigal			0
1523	Prokka:Prodigal			0
1524	Prokka:Prodigal			0
1525	Prokka:Prodigal	greA	Transcription elongation factor GreA	0
1526	Prokka:Prodigal	udk	Uridine kinase	0
1527	Prokka:Prodigal	mltG	Endolytic murein transglycosylase	0
1528	Prokka:Prodigal			0
1529	Prokka:Prodigal	yrrK	Putative pre-16S rRNA nuclease	0
1530	Prokka:Prodigal			0
1531	Prokka:Prodigal	alaS	Alanine--tRNA ligase	0
1532	Prokka:Prodigal		NAD-dependent malic enzyme	0
1533	Prokka:Prodigal	salL	Adenosyl-chloride synthase	0
1534	Prokka:Prodigal	ecfT_2	Energy-coupling factor transporter transmembrane protein EcfT	0
1535	Prokka:Prodigal	ykoD_1	Putative HMP/thiamine import ATP-binding protein YkoD	0
1536	Prokka:Prodigal			0
1537	Prokka:Prodigal			0
1538	Prokka:Prodigal			0
1539	Prokka:Prodigal	yajL	Protein/nucleic acid deglycase 3	0
1540	Prokka:Prodigal			0
1541	Prokka:Prodigal	iscU	Iron-sulfur cluster assembly scaffold protein IscU	0
1542	Prokka:Prodigal	sufS_1	Cysteine desulfurase SufS	0
1543	Prokka:Prodigal			0
1544	Prokka:Prodigal		putative ABC transporter ATP-binding protein	0
1545	Prokka:Prodigal	gcvH_2	Glycine cleavage system H protein	0
1546	Prokka:Prodigal			0
1547	Prokka:Prodigal			0
1548	Prokka:Prodigal	cobB_2	NAD-dependent protein deacetylase	0
1549	Prokka:Prodigal	tagU_2	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU	0
1550	Prokka:Prodigal			0
1551	Prokka:Prodigal	nagB_2	Glucosamine-6-phosphate deaminase	0
1552	Prokka:Prodigal	nagA	N-acetylglucosamine-6-phosphate deacetylase	0
1553	Prokka:Prodigal	nadE	NH(3)-dependent NAD(+) synthetase	0
1554	Prokka:Prodigal	pncB2	Nicotinate phosphoribosyltransferase pncB2	0
1555	Prokka:Prodigal	mshA_1	D-inositol-3-phosphate glycosyltransferase	0
1556	Prokka:Prodigal	tarA	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase	0
1557	Prokka:Prodigal	coaA	Pantothenate kinase	0
1558	Prokka:Prodigal	galK_2	Galactokinase	0
1559	Prokka:Prodigal			0
1560	Prokka:Prodigal		Phosphomevalonate kinase	0
1561	Prokka:Prodigal	fni	Isopentenyl-diphosphate delta-isomerase	0
1562	Prokka:Prodigal			0
1563	Prokka:Prodigal			0
1564	Prokka:Prodigal			0
1565	Prokka:Prodigal	pdp	Pyrimidine-nucleoside phosphorylase	0
1566	Prokka:Prodigal		Putative pyridoxal phosphate-dependent acyltransferase	0
1567	Prokka:Prodigal	rpiA	Ribose-5-phosphate isomerase A	0
1568	Prokka:Prodigal	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	0
1569	Prokka:Prodigal	QRSL1	Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial	0
1570	Prokka:Prodigal	pdxK	Pyridoxine kinase	0
1571	Prokka:Prodigal			0
1572	Prokka:Prodigal			0
1573	Prokka:Prodigal			0
1574	Prokka:Prodigal	uvrC	UvrABC system protein C	0
1575	Prokka:Prodigal	potD	Spermidine/putrescine-binding periplasmic protein	0
1576	Prokka:Prodigal	ydcV	Inner membrane ABC transporter permease protein YdcV	0
1577	Prokka:Prodigal	potB	Spermidine/putrescine transport system permease protein PotB	0
1578	Prokka:Prodigal	potA	Spermidine/putrescine import ATP-binding protein PotA	0
1579	Prokka:Prodigal	murAA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1	0
1580	Prokka:Prodigal			0
1581	Prokka:Prodigal	upp	Uracil phosphoribosyltransferase	0
1582	Prokka:Prodigal	ywlC	Threonylcarbamoyl-AMP synthase	0
1583	Prokka:Prodigal	prmC	Release factor glutamine methyltransferase	0
1584	Prokka:Prodigal	prfA	Peptide chain release factor 1	0
1585	Prokka:Prodigal	tdk	Thymidine kinase	0
1586	Prokka:Prodigal			0
1587	Prokka:Prodigal	ohrA	Organic hydroperoxide resistance protein OhrA	0
1588	Prokka:Prodigal	ilvE	Branched-chain-amino-acid transaminase 1	0
1589	Prokka:Prodigal	rnfD_2	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D	0
1590	Prokka:Prodigal	rnfC_2	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C	0
1591	Prokka:Prodigal	tadA	tRNA-specific adenosine deaminase	0
1592	Prokka:Prodigal	lrp	Leucine-rich protein	0
1593	Prokka:Prodigal			0
1594	Prokka:Prodigal	clpC_2	ATP-dependent Clp protease ATP-binding subunit ClpC	0
1595	Prokka:Prodigal	ctsR	Transcriptional regulator CtsR	0
1596	Prokka:Prodigal			0
1597	Prokka:Prodigal			0
1598	Prokka:Prodigal			0
1599	Prokka:Prodigal			0
1600	Prokka:Prodigal	yqeN	putative protein YqeN	0
1601	Prokka:Prodigal	comEC	ComE operon protein 3	0
1602	Prokka:Prodigal			0
1603	Prokka:Prodigal	mvaA	3-hydroxy-3-methylglutaryl-coenzyme A reductase	0
1604	Prokka:Prodigal	thlA	Acetyl-CoA acetyltransferase	0
1605	Prokka:Prodigal	mvaS	Hydroxymethylglutaryl-CoA synthase	0
1606	Prokka:Prodigal	pyrD	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit	0
1607	Prokka:Prodigal	pyrC	Dihydroorotase	0
1608	Prokka:Prodigal	pyrB	Aspartate carbamoyltransferase	0
1609	Prokka:Prodigal			0
1610	Prokka:Prodigal	pyrE	Orotate phosphoribosyltransferase	0
1611	Prokka:Prodigal	pyrF	Orotidine 5'-phosphate decarboxylase	0
1612	Prokka:Prodigal			0
1613	Prokka:Prodigal			0
1614	Prokka:Prodigal	ybbA	putative protein YbbA	0
1615	Prokka:Prodigal			0
1616	Prokka:Prodigal			0
1617	Prokka:Prodigal			0
1618	Prokka:Prodigal			0
1619	Prokka:Prodigal			0
1620	Prokka:Prodigal	ylmB	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase	0
1621	Prokka:Prodigal	ykoC	Putative HMP/thiamine permease protein YkoC	0
1622	Prokka:Prodigal			0
1623	Prokka:Prodigal	ykoD_2	Putative HMP/thiamine import ATP-binding protein YkoD	0
1624	Prokka:Prodigal	ykoE	Putative HMP/thiamine permease protein YkoE	0
1625	Prokka:Prodigal	ykoF	Putative HMP/thiamine-binding protein YkoF	0
1626	Prokka:Prodigal	mshA_2	D-inositol-3-phosphate glycosyltransferase	0
1627	Prokka:Prodigal			0
1628	Prokka:Prodigal			0
1629	Prokka:Prodigal			0
1630	Prokka:Prodigal			0
1631	Prokka:Prodigal	natA_2	ABC transporter ATP-binding protein NatA	0
1632	Prokka:Prodigal			0
1633	Prokka:Prodigal	guaA	GMP synthase [glutamine-hydrolyzing]	0
1634	Prokka:Prodigal			0
1635	Prokka:Prodigal			0
1636	Prokka:Prodigal			0
1637	Prokka:Prodigal	bcrA_7	Bacitracin transport ATP-binding protein BcrA	0
1638	Prokka:Prodigal			0
1639	Prokka:Prodigal	sphR	Alkaline phosphatase synthesis transcriptional regulatory protein SphR	0
1640	Prokka:Prodigal	sasA_2	Adaptive-response sensory-kinase SasA	0
1641	Prokka:Prodigal	yqjG_1	Glutathionyl-hydroquinone reductase YqjG	0
1642	Prokka:Prodigal	yqjG_2	Glutathionyl-hydroquinone reductase YqjG	0
1643	Prokka:Prodigal	hpf	Ribosome hibernation promotion factor	0
1644	Prokka:Prodigal			0
1645	Prokka:Prodigal	comFA	ComF operon protein 1	0
1646	Prokka:Prodigal	degV	Protein DegV	0
1647	Prokka:Prodigal			0
1648	Prokka:Prodigal			0
1649	Prokka:Prodigal	yheS	putative ABC transporter ATP-binding protein YheS	0
1650	Prokka:Prodigal			0
1651	Prokka:Prodigal	xpt	Xanthine phosphoribosyltransferase	0
1652	Prokka:Prodigal			0
1653	Prokka:Prodigal	tsaD	tRNA N6-adenosine threonylcarbamoyltransferase	0
1654	Prokka:Prodigal			0
1655	Prokka:Prodigal	tsaB	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	0
1656	Prokka:Prodigal	galT	Galactose-1-phosphate uridylyltransferase	0
1657	Prokka:Prodigal			0
1658	Prokka:Prodigal			0
1659	Prokka:Prodigal			0
1660	Prokka:Prodigal	bcrA_8	Bacitracin transport ATP-binding protein BcrA	0
1661	Prokka:Prodigal	tenA_2	Aminopyrimidine aminohydrolase	0
1662	Prokka:Prodigal			0
1663	Prokka:Prodigal	glmM	Phosphoglucosamine mutase	0
1664	Prokka:Prodigal	cdaR	CdaA regulatory protein CdaR	0
1665	Prokka:Prodigal	dacA_2	Diadenylate cyclase	0
1666	Prokka:Prodigal			0
1667	Prokka:Prodigal			0
1668	Prokka:Prodigal	asD	Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase	0
1669	Prokka:Prodigal			0
1670	Prokka:Prodigal			0
1671	Prokka:Prodigal			0
1672	Prokka:Prodigal	sppA	Putative signal peptide peptidase SppA	0
1673	Prokka:Prodigal	adhE	Aldehyde-alcohol dehydrogenase	0
1674	Prokka:Prodigal	lemA	Protein LemA	0
1675	Prokka:Prodigal	htpX	Protease HtpX 	0
1676	Prokka:Prodigal	nagK	N-acetyl-D-glucosamine kinase	0
1677	Prokka:Prodigal			0
1678	Prokka:Prodigal	lnpA	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase	0
1679	Prokka:Prodigal	ngcG_1	Diacetylchitobiose uptake system permease protein NgcG	0
1680	Prokka:Prodigal	ngcF	Diacetylchitobiose uptake system permease protein NgcF	0
1681	Prokka:Prodigal	ngcE	Diacetylchitobiose binding protein NgcE	0
1682	Prokka:Prodigal	yteT	Putative oxidoreductase YteT	0
1683	Prokka:Prodigal	rhaR_2	HTH-type transcriptional activator RhaR	0
1684	Prokka:Prodigal			0
1685	Prokka:Prodigal	purA	Adenylosuccinate synthetase	0
1686	Prokka:Prodigal	yfbR	5'-deoxynucleotidase YfbR	0
1687	Prokka:Prodigal			0
1688	Prokka:Prodigal			0
1689	Prokka:Prodigal			0
1690	Prokka:Prodigal			0
1691	Prokka:Prodigal	ftsX	Cell division protein FtsX	0
1692	Prokka:Prodigal	ftsE	Cell division ATP-binding protein FtsE	0
1693	Prokka:Prodigal	rbn	Ribonuclease BN	0
1694	Prokka:Prodigal			0
1695	Prokka:Prodigal			0
1696	Prokka:Prodigal	prfB	Peptide chain release factor 2	0
1697	Prokka:Prodigal	secA	Protein translocase subunit SecA	0
1698	Prokka:Prodigal			0
1699	Prokka:Prodigal			0
1700	Prokka:Prodigal	prdB	D-proline reductase subunit gamma	0
1701	Prokka:Prodigal			0
1702	Prokka:Prodigal	sufS_2	Cysteine desulfurase SufS	0
1703	Prokka:Prodigal	est_2	Carboxylesterase	0
1704	Prokka:Prodigal			0
1705	Prokka:Prodigal	selA	L-seryl-tRNA(Sec) selenium transferase	0
1706	Prokka:Prodigal	selB	Selenocysteine-specific elongation factor	0
1707	Prokka:Prodigal			0
1708	Prokka:Prodigal			0
1709	Prokka:Prodigal	selD	Selenide, water dikinase	0
1710	Prokka:Prodigal			0
1711	Prokka:Prodigal	grdE	Glycine reductase complex component B subunits alpha and beta	0
1712	Prokka:Prodigal	grdB_1	Glycine reductase complex component B subunit gamma	0
1713	Prokka:Prodigal	grdB_2	Glycine reductase complex component B subunit gamma	0
1714	Prokka:Prodigal			0
1715	Prokka:Prodigal			0
1716	Prokka:Prodigal		putative ABC transporter ATP-binding protein	0
1717	Prokka:Prodigal	phnD1	putative ABC transporter phosphite binding protein PhnD1	0
1718	Prokka:Prodigal	yeeD	Putative sulfur carrier protein YeeD	0
1719	Prokka:Prodigal			0
1720	Prokka:Prodigal	grdD	Glycine/sarcosine/betaine reductase complex component C subunit alpha	0
1721	Prokka:Prodigal	grdC	Glycine/sarcosine/betaine reductase complex component C subunit beta	0
1722	Prokka:Prodigal	trxA_2	Thioredoxin	0
1723	Prokka:Prodigal	trxB_2	Thioredoxin reductase	0
1724	Prokka:Prodigal	grdA1	Glycine/sarcosine/betaine reductase complex component A1	0
1725	Prokka:Prodigal	grdA	Glycine/sarcosine/betaine reductase complex component A	0
1726	Prokka:Prodigal	alsT_2	Amino-acid carrier protein AlsT	0
1727	Prokka:Prodigal	pta	Phosphate acetyltransferase	0
1728	Prokka:Prodigal	yacP	putative protein YacP	0
1729	Prokka:Prodigal			0
1730	Prokka:Prodigal	nudG	CTP pyrophosphohydrolase	0
1731	Prokka:Prodigal	uvrB_2	UvrABC system protein B	0
1732	Prokka:Prodigal	tag	DNA-3-methyladenine glycosylase 1	0
1733	Prokka:Prodigal			0
1734	Prokka:Prodigal	copA	Copper-exporting P-type ATPase	0
1735	Prokka:Prodigal	copY_2	Transcriptional repressor CopY	0
1736	Prokka:Prodigal	scmP_2	N-acetylcysteine deacetylase	0
1737	Prokka:Prodigal			0
1738	Prokka:Prodigal			0
1739	Prokka:Prodigal	btuD_6	Vitamin B12 import ATP-binding protein BtuD	0
1740	Prokka:Prodigal	dapE_2	Succinyl-diaminopimelate desuccinylase	0
1741	Prokka:Prodigal	mepA	Multidrug export protein MepA	0
1742	Prokka:Prodigal			0
1743	Prokka:Prodigal	copZ	Copper chaperone CopZ	0
1744	Prokka:Prodigal	cadA_3	Cadmium-transporting ATPase	0
1745	Prokka:Prodigal			0
1746	Prokka:Prodigal			0
1747	Prokka:Prodigal	bglK_2	Beta-glucoside kinase	0
1748	Prokka:Prodigal	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	0
1749	Prokka:Prodigal	rpiR	HTH-type transcriptional regulator RpiR	0
1750	Prokka:Prodigal			0
1751	Prokka:Prodigal	sglT_2	Sodium/glucose cotransporter	0
1752	Prokka:Prodigal	nanA_3	N-acetylneuraminate lyase	0
1753	Prokka:Prodigal	nanM	N-acetylneuraminate epimerase	0
1754	Prokka:Prodigal			0
1755	Prokka:Prodigal	yjhC_1	putative oxidoreductase YjhC	0
1756	Prokka:Prodigal	yjhC_2	putative oxidoreductase YjhC	0
1757	Prokka:Prodigal	nanB	Sialidase B	0
1758	Prokka:Prodigal	ngcG_2	Diacetylchitobiose uptake system permease protein NgcG	0
1759	Prokka:Prodigal	ycjO	Inner membrane ABC transporter permease protein YcjO	0
1760	Prokka:Prodigal			0
1761	Prokka:Prodigal			0
1762	Prokka:Prodigal	npr	NADH peroxidase	0
1763	Prokka:Prodigal			0
1764	Prokka:Prodigal			0
1765	Prokka:Prodigal			0
1766	Prokka:Prodigal			0
1767	Prokka:Prodigal	btuD_7	Vitamin B12 import ATP-binding protein BtuD	0
1768	Prokka:Prodigal			0
1769	Prokka:Prodigal			0
1770	Prokka:Prodigal	tuf	Elongation factor Tu	0
1771	Prokka:Prodigal	fusA	Elongation factor G	0
1772	Prokka:Prodigal	rpsG	30S ribosomal protein S7	0
1773	Prokka:Prodigal	rpsL	30S ribosomal protein S12	0
1774	Prokka:Prodigal	rpoC	DNA-directed RNA polymerase subunit beta'	0
1775	Prokka:Prodigal	rpoB	DNA-directed RNA polymerase subunit beta	0
1776	Prokka:Prodigal	pyrP	Uracil permease	0
1777	Prokka:Prodigal			0
1778	Prokka:Prodigal	ftsW	putative peptidoglycan glycosyltransferase FtsW	0
1779	Prokka:Prodigal	rodA	Peptidoglycan glycosyltransferase RodA	0
1780	Prokka:Prodigal			0
1781	Prokka:Prodigal			0
1782	Prokka:Prodigal			0
1783	Prokka:Prodigal	rplL	50S ribosomal protein L7/L12	0
1784	Prokka:Prodigal	rplJ	50S ribosomal protein L10	0
1785	Prokka:Prodigal	rplA	50S ribosomal protein L1	0
1786	Prokka:Prodigal	rplK	50S ribosomal protein L11	0
1787	Prokka:Prodigal	nusG	Transcription termination/antitermination protein NusG	0
1788	Prokka:Prodigal	secE	Protein translocase subunit SecE	0
1789	Prokka:Prodigal	rpmG3	50S ribosomal protein L33 3	0
1790	Prokka:Prodigal			0
1791	Prokka:Prodigal	lytR	Sensory transduction protein LytR	0
1792	Prokka:Prodigal	ypdA	Sensor histidine kinase YpdA	0
1793	Prokka:Prodigal	apbE_2	FAD:protein FMN transferase	0
1794	Prokka:Prodigal			0
1795	Prokka:Prodigal	glgX	Glycogen debranching enzyme	0
1796	Prokka:Prodigal	malG	Maltose/maltodextrin transport system permease protein MalG	0
1797	Prokka:Prodigal			0
1798	Prokka:Prodigal	cycB	Cyclodextrin-binding protein	0
1799	Prokka:Prodigal			0
1800	Prokka:Prodigal	dexB	Glucan 1,6-alpha-glucosidase	0
1801	Prokka:Prodigal	ccpA_2	Catabolite control protein A	0
1802	Prokka:Prodigal	rpoN1_2	RNA polymerase sigma-54 factor 1	0
1803	Prokka:Prodigal	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase	0
1804	Prokka:Prodigal			0
1805	Prokka:Prodigal	trpS2	Tryptophan--tRNA ligase 2	0
1806	Prokka:Prodigal		Alpha-monoglucosyldiacylglycerol synthase	0
1807	Prokka:Prodigal			0
1808	Prokka:Prodigal	dgs	Processive diacylglycerol alpha-glucosyltransferase	0
1809	Prokka:Prodigal			0
1810	Prokka:Prodigal			0
1811	Prokka:Prodigal	anr	Transcriptional activator protein Anr	0
1812	Prokka:Prodigal			0
1813	Prokka:Prodigal	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	0
1814	Prokka:Prodigal	mnmE	tRNA modification GTPase MnmE	0
1815	Prokka:Prodigal	mntA	Manganese-binding lipoprotein MntA	0
1816	Prokka:Prodigal	mntB_1	Manganese transport system ATP-binding protein MntB	0
1817	Prokka:Prodigal	mntC	Manganese transport system membrane protein MntC	0
1818	Prokka:Prodigal	mntD	Manganese transport system membrane protein MntD	0
1819	Prokka:Prodigal	mntB_2	Manganese transport system ATP-binding protein MntB	0
1820	Prokka:Prodigal			0
1821	Prokka:Prodigal			0
1822	Prokka:Prodigal			0
1823	Prokka:Prodigal			0
1824	Prokka:Prodigal	znuA	High-affinity zinc uptake system binding-protein ZnuA	0
1825	Prokka:Prodigal			0
1826	Prokka:Prodigal	nrdF2	Ribonucleoside-diphosphate reductase subunit beta nrdF2	0
1827	Prokka:Prodigal	nrdE2	Ribonucleoside-diphosphate reductase subunit alpha 2	0
1828	Prokka:Prodigal		Putative NrdI-like protein	0
1829	Prokka:Prodigal	nrdH	Glutaredoxin-like protein NrdH	0
1830	Prokka:Prodigal			0
1831	Prokka:Prodigal			0
1832	Prokka:Prodigal	lysS	Lysine--tRNA ligase	0
1833	Prokka:Prodigal	dusB	tRNA-dihydrouridine synthase B	0
1834	Prokka:Prodigal	hslO	33 kDa chaperonin	0
1835	Prokka:Prodigal	ftsH	ATP-dependent zinc metalloprotease FtsH	0
1836	Prokka:Prodigal	hpt	Hypoxanthine-guanine phosphoribosyltransferase	0
1837	Prokka:Prodigal	tilS	tRNA(Ile)-lysidine synthase	0
1838	Prokka:Prodigal	pnp_2	Polyribonucleotide nucleotidyltransferase	0
1839	Prokka:Prodigal			0
1840	Prokka:Prodigal	atzC	N-isopropylammelide isopropyl amidohydrolase	0
1841	Prokka:Prodigal		Protein SprT-like protein	0
1842	Prokka:Prodigal	yhgF	Protein YhgF	0
1843	Prokka:Prodigal	pphA	Serine/threonine-protein phosphatase 1	0
1844	Prokka:Prodigal			0
1845	Prokka:Prodigal			0
1846	Prokka:Prodigal			0
1847	Prokka:Prodigal	yknY	putative ABC transporter ATP-binding protein YknY	0
1848	Prokka:Prodigal	macB_2	Macrolide export ATP-binding/permease protein MacB	0
1849	Prokka:Prodigal			0
1850	Prokka:Prodigal	bcrA_9	Bacitracin transport ATP-binding protein BcrA	0
1851	Prokka:Prodigal			0
1852	Prokka:Prodigal	btuD_8	Vitamin B12 import ATP-binding protein BtuD	0
1853	Prokka:Prodigal	ytrA_2	HTH-type transcriptional repressor YtrA	0
1854	Prokka:Prodigal	aes	Acetyl esterase	0
1855	Prokka:Prodigal			0
1856	Prokka:Prodigal	ltxB	Leukotoxin export ATP-binding protein LtxB	0
1857	Prokka:Prodigal			0
1858	Prokka:Prodigal			0
1859	Prokka:Prodigal			0
1860	Prokka:Prodigal	bcrA_10	Bacitracin transport ATP-binding protein BcrA	0
1861	Prokka:Prodigal			0
1862	Prokka:Prodigal	ideR	Iron-dependent repressor IdeR	0
1863	Prokka:Prodigal	bioY	Biotin transporter BioY	0
1864	Prokka:Prodigal	treA	Trehalose-6-phosphate hydrolase	0
1865	Prokka:Prodigal	treB	PTS system trehalose-specific EIIBC component	0
1866	Prokka:Prodigal	fpgS_2	Folylpolyglutamate synthase	0
1867	Prokka:Prodigal			0
1868	Prokka:Prodigal	misCA	Membrane protein insertase MisCA	0
1869	Prokka:Prodigal	rnpA	Ribonuclease P protein component	0
1870	Prokka:Prodigal	rpmH	50S ribosomal protein L34	0
