items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00001152	28	28	1	1	0.972492038519127	0.981437815567695	0.976944448588968
GC_00001153	28	28	1	1	0.983576282430567	0.944092457250354	0.963430002529114
GC_00001154	28	28	1	1	0.992246730341968	1.0	0.996108278387436
GC_00001155	28	28	1	1	0.988965683307627	1.0	0.994452233748939
GC_00001156	28	28	1	1	0.971122932975794	0.999097508661937	0.984911619467392
GC_00001157	28	28	1	1	0.955660583001407	1.0	0.977327652158053
GC_00001158	28	28	1	1	0.983861183241968	0.981282819105493	0.9825703097044
GC_00001159	28	28	1	1	0.989133344744199	0.999644633972993	0.994361211697531
GC_00001160	28	28	1	1	0.988178234256666	1.0	0.994053970846455
GC_00001161	28	28	1	1	0.979642617885512	1.0	0.989716637775645
GC_00001162	28	28	1	1	0.993832924116149	1.0	0.996906924442235
GC_00001163	28	28	1	1	0.986565006071727	0.986858355745402	0.986711659105328
GC_00001164	28	28	1	1	0.98044314426567	1.0	0.990125010257953
GC_00001165	28	28	1	1	0.985705934625193	0.978654388141357	0.98216750476747
GC_00001166	28	28	1	1	0.995675186549165	0.974206542777998	0.984823877268219
GC_00001167	28	28	1	1	0.957175935030982	0.992219869063528	0.974382912831136
GC_00001168	28	28	1	1	0.989993046382314	1.0	0.994971362520147
GC_00001169	28	28	1	1	0.99078375704392	1.0	0.995370545432938
GC_00001170	28	28	1	1	0.991907356828388	1.0	0.995937239177379
GC_00001171	28	28	1	1	0.987729004015649	1.0	0.993826625279623
GC_00001172	28	28	1	1	0.986890064667842	1.0	0.993401781223185
GC_00001173	28	28	1	1	0.989994167949015	1.0	0.994971928957311
GC_00001174	28	28	1	1	0.990882005445112	1.0	0.995420123076129
GC_00001175	28	28	1	1	0.972536976639058	0.995948027593599	0.984103289141473
GC_00001176	28	28	1	1	0.979314824296903	1.0	0.989549325125454
GC_00001177	28	28	1	1	0.967767312857216	1.0	0.983619665327207
GC_00001178	28	28	1	1	0.98650394466581	1.0	0.993206127090545
GC_00001179	28	28	1	1	0.979560973799451	0.978188888814679	0.978874450495588
GC_00001180	28	28	1	1	0.987120799996462	0.996927131639155	0.991999731488901
GC_00001181	28	28	1	1	0.993329978854805	0.995933049927158	0.994629811252958
GC_00001182	28	28	1	1	0.98214047210441	0.99979591836735	0.990889556288576
GC_00001183	28	28	1	1	0.984144620811288	1.0	0.992008959920356
GC_00001184	28	28	1	1	0.991847775739722	0.998515503188399	0.995170471003056
GC_00001185	28	28	1	1	0.993818429461994	1.0	0.996899632159748
GC_00001186	28	28	1	1	0.989756664877438	1.0	0.994851965919565
GC_00001187	28	28	1	1	0.986582363575251	0.970295478796	0.978371144186451
GC_00001188	28	28	1	1	0.981986630957824	1.0	0.990911457846983
GC_00001189	28	28	1	1	0.992045796393622	1.0	0.996007017699705
GC_00001190	28	28	1	1	0.986710603669668	1.0	0.993310854481883
GC_00001191	28	28	1	1	0.978582223152217	0.954948365432775	0.96662085405607
GC_00001192	28	28	1	1	0.995028678916595	1.0	0.997508145554025
GC_00001193	28	28	1	1	0.98109657001112	1.0	0.990458097664177
GC_00001194	28	28	1	1	0.984377905895481	0.984025647595305	0.984201745225964
GC_00001195	28	28	1	1	0.995619079905884	1.0	0.997804731304572
GC_00001196	28	28	1	1	0.989778803101605	1.0	0.994863149168911
GC_00001197	28	28	1	1	0.981063840400466	0.987098180419579	0.984071759835354
GC_00001198	26	28	2	0	0.954142420404004	0.823182770756892	0.8838378088951
GC_00001199	28	28	1	1	0.990859135149259	1.0	0.995408582812638
GC_00001200	28	28	1	1	0.981865180338463	1.0	0.990849619922966
GC_00001201	28	28	1	1	0.990431351448301	1.0	0.995192675926885
GC_00001202	28	28	1	1	0.979371006713973	0.996412393894409	0.987818208220761
GC_00001203	28	28	1	1	0.983715680854984	1.0	0.991791001451379
GC_00001204	28	28	1	1	0.985683658463119	0.999840650296441	0.992711683978364
GC_00001205	28	28	1	1	0.983192590256608	1.0	0.991525074354368
GC_00001206	28	28	1	1	0.986061859732072	1.0	0.992982021078735
GC_00001207	28	28	1	1	0.985903282027966	1.0	0.992901609006034
GC_00001208	27	28	2	0	0.98048316759527	0.943619155483564	0.961698021435413
GC_00001209	28	28	1	1	0.985163511474563	0.990571956590038	0.987860331401979
GC_00001210	28	28	1	1	0.975578390427317	0.995413778845203	0.98539627636715
GC_00001211	28	28	1	1	0.994750805814024	1.0	0.997368496269972
GC_00001212	28	28	1	1	0.970273983839875	1.0	0.984912750001301
GC_00001213	28	28	1	1	0.987969633025298	1.0	0.993948415119202
GC_00001214	28	28	1	1	0.979545608331266	0.969918629976662	0.974708348850714
GC_00001215	28	28	1	1	0.991275228681445	0.99679487179487	0.994027387917777
GC_00001216	28	28	1	1	0.990505521463045	1.0	0.995230116955427
GC_00001217	28	28	1	1	0.959986974002818	0.97806945358789	0.968943857100861
GC_00001218	28	28	1	1	0.984486255318211	0.987851095588233	0.986165805216536
GC_00001219	28	28	1	1	0.983720542019582	1.0	0.991793472096708
GC_00001220	28	28	1	1	0.976168822913916	0.99879864041257	0.987354081770389
GC_00001221	28	28	1	1	0.991549490335161	1.0	0.995756816636569
GC_00001222	28	28	1	1	0.981525608213456	1.0	0.990676682799371
GC_00001223	28	28	1	1	0.986441389167535	1.0	0.993174421905221
GC_00001224	28	28	1	1	0.986600233441827	1.0	0.993254925509116
GC_00001225	28	28	1	1	0.987238192527809	0.99907849348757	0.993123053386501
GC_00001226	28	28	1	1	0.970574501658455	0.963189070830622	0.966867683023936
GC_00001227	28	28	1	1	0.992331038852074	1.0	0.996150759588455
GC_00001228	28	28	1	1	0.97926203356915	1.0	0.989522374461226
GC_00001229	28	28	1	1	0.991623685578346	0.997487437185933	0.99454691843039
GC_00001230	28	28	1	1	0.990998213585465	0.989569298584436	0.990283240627116
GC_00001231	28	28	1	1	0.979235065531422	0.99983617300131	0.989428395832282
GC_00001232	28	28	1	1	0.980001102582313	0.999737394957982	0.989770871828642
GC_00001233	28	28	1	1	0.995345318261985	1.0	0.997667229979987
GC_00001234	28	28	1	1	0.988763605042675	0.997890295358652	0.99330598618773
GC_00001235	28	28	1	1	0.979007225267039	0.986254073125236	0.982617287918448
GC_00001236	28	28	1	1	0.966593755234351	1.0	0.98301314408391
GC_00001237	28	28	1	1	0.991118669690098	0.995815899581591	0.993461732372324
GC_00001238	28	28	1	1	0.991641394588549	1.0	0.995803157418719
GC_00001239	28	28	1	1	0.97739870358918	1.0	0.988570187504525
GC_00001240	28	28	1	1	0.989678940359212	1.0	0.994812700968266
GC_00001241	28	28	1	1	0.952058783440516	0.975440014568879	0.96360758776994
GC_00001242	28	28	1	1	0.98517974656007	1.0	0.992534553374519
GC_00001243	28	28	1	1	0.979322332093309	0.961267861267863	0.970211110912261
GC_00001244	28	28	1	1	0.989271017048795	1.0	0.994606575544884
GC_00001245	27	28	2	0	0.990012555716787	0.956768377303457	0.973106619627395
GC_00001246	28	28	1	1	0.983739692073025	1.0	0.991803204829771
GC_00001247	28	28	1	1	0.956327079957151	0.970907541377341	0.963562156548263
GC_00001248	28	28	1	1	0.987097555071411	1.0	0.993506889032368
GC_00001249	28	28	1	1	0.921911225644035	0.923121842421313	0.922516136860123
GC_00001250	28	28	1	1	0.992719836400818	0.992201635857648	0.992460668486305
GC_00001251	28	28	1	1	0.990537345542505	1.0	0.995246180897493
GC_00001252	28	28	1	1	0.981191381792679	0.998683101559203	0.989859974085757
GC_00001253	28	28	1	1	0.981299664383521	0.999517374517374	0.990324744685791
GC_00001254	28	28	1	1	0.983787832551946	0.985575349635202	0.984680779862473
GC_00001255	28	28	1	1	0.994670890761426	1.0	0.99732832656091
GC_00001256	28	28	1	1	0.992735074139395	1.0	0.996354294178446
GC_00001257	28	28	1	1	0.984747458647682	0.995873015873016	0.990278989975681
GC_00001258	28	28	1	1	0.984063790795604	1.0	0.991967894742938
GC_00001259	28	28	1	1	0.98994533874931	0.995367449803422	0.992648990080802
GC_00001260	28	28	1	1	0.952716152521221	1.0	0.975785601292984
GC_00001261	28	28	1	1	0.957215293524817	1.0	0.9781400101375
GC_00001262	28	28	1	1	0.97917959009913	1.0	0.989480282635783
GC_00001263	28	28	1	1	0.979544948896426	0.987230098710987	0.983372508988529
GC_00001264	28	28	1	1	0.993822776720801	0.981047724676224	0.98739393103866
GC_00001265	28	28	1	1	0.993765936924686	0.986098621103118	0.989917432611488
GC_00001266	28	28	1	1	0.978842773064282	0.965275214363246	0.972011651255565
GC_00001267	28	28	1	1	0.986226916188006	1.0	0.993065704779378
GC_00001268	28	28	1	1	0.975636147178922	0.99693853781904	0.986172317235189
GC_00001269	27	28	2	0	0.981935819165491	0.946923755257091	0.964112023120172
GC_00001270	28	28	1	1	0.985770275188265	1.0	0.992834153582853
GC_00001271	28	28	1	1	0.979723190089044	1.0	0.989757755017233
GC_00001272	28	28	1	1	0.970670071033422	0.997746423672346	0.984022024347184
GC_00001273	28	28	1	1	0.990753621465232	1.0	0.995355337579161
GC_00001274	28	28	1	1	0.99135372306104	1.0	0.995658090856069
GC_00001275	28	28	1	1	0.975674284042779	0.969463805207666	0.972559130149851
GC_00001276	28	28	1	1	0.988232000229275	0.979642771162839	0.983918640891502
GC_00001277	28	28	1	1	0.986683312526009	1.0	0.99329702555509
GC_00001278	28	28	1	1	0.966403663479687	1.0	0.982914832216666
GC_00001279	28	28	1	1	0.98372545975992	0.998339642691104	0.990978674503077
GC_00001280	28	28	1	1	0.976500167968422	0.994099771490778	0.985221377916533
GC_00001281	28	28	1	1	0.988601155267822	1.0	0.99426790802068
GC_00001282	28	28	1	1	0.980496453900709	1.0	0.990152193375112
GC_00001283	28	28	1	1	0.987979453355587	0.991711188968708	0.989841803983658
GC_00001284	28	28	1	1	0.986175339193712	1.0	0.993039556713105
GC_00001285	28	28	1	1	0.994885912198834	0.997488446855536	0.996185479749578
GC_00001286	28	28	1	1	0.993217104692515	1.0	0.996597011288175
GC_00001287	28	28	1	1	0.984024972456849	1.0	0.991948172142527
GC_00001288	28	28	1	1	0.982959069915592	1.0	0.991406312745964
GC_00001289	28	28	1	1	0.989044231869839	1.0	0.994491943439658
GC_00001290	28	28	1	1	0.976162503290255	0.989140920373551	0.982608858573734
GC_00001291	28	28	1	1	0.982105540934734	0.989949512335055	0.986011926693294
GC_00001292	28	28	1	1	0.983976933802414	1.0	0.991923763868123
GC_00001293	28	28	1	1	0.991236486918698	0.994387707702927	0.992809596789199
GC_00001294	28	28	1	1	0.989950837449731	1.0	0.994950044814601
GC_00001295	28	28	1	1	0.970496078652107	1.0	0.985027160587868
GC_00001296	28	28	1	1	0.970299997393593	1.0	0.98492615203487
GC_00001297	28	28	1	1	0.989048440267952	1.0	0.994494070878147
GC_00001298	28	28	1	1	0.968957615265498	0.92006224518412	0.943877126603881
GC_00001299	28	28	1	1	0.997793783449353	1.0	0.998895673533012
GC_00001300	28	28	1	1	0.991102331221342	0.998292776744983	0.994684559453664
GC_00001301	28	28	1	1	0.991003974834821	1.0	0.995481663884711
GC_00001302	28	28	1	1	0.981481481481482	1.0	0.990654205607477
GC_00001303	28	28	1	1	0.983213170921397	0.698569349986261	0.816803096916243
GC_00001304	28	28	1	1	0.995169623404918	1.0	0.99757896444572
GC_00001305	28	28	1	1	0.991478894597873	0.989473684210527	0.990475274521578
GC_00001306	28	28	1	1	0.990214920557736	1.0	0.995083405645697
GC_00001307	28	28	1	1	0.977723927050926	0.999354572919528	0.988420922655103
GC_00001308	28	28	1	1	0.986205730577553	0.993533658780019	0.989856132658444
GC_00001309	28	28	1	1	0.979713962246713	1.0	0.98975304607628
GC_00001310	28	28	1	1	0.979086377883973	0.898301186787244	0.936955663040652
GC_00001311	28	28	1	1	0.98669193258173	0.994634870746517	0.990647480447446
GC_00001312	28	28	1	1	0.995296407428432	0.99539431157078	0.995345357092095
GC_00001313	28	28	1	1	0.985044033019629	1.0	0.992465674951492
GC_00001314	28	28	1	1	0.992572729414835	0.997436501221843	0.994998671557922
GC_00001315	28	28	1	1	0.982220919248184	0.980884364419133	0.981552186845629
GC_00001316	28	28	1	1	0.985132151798818	1.0	0.992510398772339
GC_00001317	28	28	1	1	0.989250020996053	1.0	0.994595963860508
GC_00001318	28	28	1	1	0.984394495827463	0.959538100208772	0.971807382939372
GC_00001319	28	28	1	1	0.983552631578947	0.981013380354739	0.98228136494365
GC_00001320	28	28	1	1	0.975771150384552	1.0	0.987737016197077
GC_00001321	25	28	2	0	0.986971770376108	0.845851759590984	0.910978929492736
GC_00001322	28	28	1	1	0.996958092289307	0.998468472045294	0.997712710548418
GC_00001323	28	28	1	1	0.987905066179827	1.0	0.993915738721157
GC_00001324	28	28	1	1	0.990500457636608	1.0	0.99522756082424
GC_00001325	28	28	1	1	0.977204933401515	0.999019891932434	0.987992008244966
GC_00001326	28	28	1	1	0.991378726894152	1.0	0.995670701414344
GC_00001327	28	28	1	1	0.964547838022207	0.998085129871701	0.981029942865917
GC_00001328	27	28	2	0	0.978907383696116	0.946953936279776	0.962665577868274
GC_00001329	28	28	1	1	0.99477937568801	0.985839179713679	0.990289100392134
GC_00001330	28	28	1	1	0.98252636066537	0.994526970212752	0.988490243905241
GC_00001331	28	28	1	1	0.988719738017772	1.0	0.99432787749496
GC_00001332	27	27	1	0	1.0	1.0	1.0
GC_00001333	27	27	1	0	0.999510679736668	1.0	0.999755279995106
GC_00001334	27	27	1	0	0.973058808491392	0.9957118101448	0.984254984718813
GC_00001335	27	27	1	0	0.994111112487663	0.995637534767968	0.994873738135527
GC_00001336	27	27	1	0	0.982546649213316	0.928703703703704	0.954866755988704
GC_00001337	27	27	1	0	0.999060672046454	0.926849215295346	0.96160116940545
GC_00001338	27	27	1	0	0.998255546181154	1.0	0.999127011646644
GC_00001339	27	27	1	0	0.993041091080307	1.0	0.996508396665359
GC_00001340	27	27	1	0	0.995874394781499	1.0	0.997932933440457
GC_00001341	27	27	1	0	0.989161591608075	1.0	0.99455126801279
GC_00001342	27	27	1	0	0.998277563637041	1.0	0.999138039482451
GC_00001343	27	27	1	0	0.99170827844663	1.0	0.995836879505347
GC_00001344	27	27	1	0	0.996603906024196	1.0	0.99829906474411
GC_00001345	27	27	1	0	0.996651801615684	0.963439615500285	0.979764331552572
GC_00001346	27	27	1	0	0.984907469397539	0.982273916245525	0.983588929994206
GC_00001347	27	27	1	0	0.992896187121909	1.0	0.99643543255088
GC_00001348	27	27	1	0	0.989834337349398	0.761414099762958	0.860727472945065
GC_00001349	27	27	1	0	0.980894922071393	1.0	0.990355329949238
GC_00001350	26	27	2	0	0.970649120212923	0.921938443591987	0.945666933754912
GC_00001351	27	27	1	0	0.982939055907547	1.0	0.991396132906039
GC_00001352	26	27	2	0	0.985958364562461	0.945164916159942	0.965130775732003
GC_00001353	27	27	1	0	0.996589780560347	0.99475698898459	0.995672541342029
GC_00001354	27	27	1	0	0.99668833856868	1.0	0.998341422961536
GC_00001355	27	27	1	0	0.990388207486235	0.99634743224487	0.993358882501413
GC_00001356	27	27	1	0	0.921646619824541	0.988937924056747	0.954107262975777
GC_00001357	27	27	1	0	0.979149994131268	1.0	0.989465171447056
GC_00001358	27	27	1	0	0.990355240072754	1.0	0.995154251998305
GC_00001359	27	27	1	0	0.935914516250248	1.0	0.966896532252941
GC_00001360	27	27	1	0	0.992197325530659	1.0	0.996083382720503
GC_00001361	27	27	1	0	0.987078099963819	0.974319963622489	0.980657538420155
GC_00001362	27	27	1	0	0.989965776129298	0.995305164319247	0.99262829007932
GC_00001363	27	27	1	0	0.969299835966503	1.0	0.984410619717322
GC_00001364	27	27	1	0	0.980398132940506	0.971443167305236	0.975900107620384
GC_00001365	27	27	1	0	0.94826765851815	0.907537721166859	0.927455733546656
GC_00001366	27	27	1	0	0.958048343502616	0.995997656929557	0.976654495485579
GC_00001367	22	27	2	0	0.834530563875293	1.0	0.909802845816226
GC_00001368	26	27	2	0	0.994597925925926	0.889295535629787	0.939003731710137
GC_00001369	27	27	1	0	0.985866852069252	0.988948607306097	0.987405325104681
GC_00001370	27	27	1	0	0.973735992402659	1.0	0.986693251935195
GC_00001371	27	27	1	0	0.988392951355914	1.0	0.994162598174485
GC_00001372	27	27	1	0	0.984062430905183	0.996208551341633	0.990098241614886
GC_00001373	26	27	2	0	0.975492434016819	0.903256146047091	0.937985578057661
GC_00001374	24	27	2	0	0.978351340536215	0.866031324364658	0.918771275899033
GC_00001375	27	27	1	0	0.962145807107047	0.967209067761342	0.964670793605009
GC_00001376	27	27	1	0	0.975715278551458	0.989066780973856	0.982345665286716
GC_00001377	27	27	1	0	0.98332271468699	1.0	0.991591239696137
GC_00001378	27	27	1	0	0.931038937760572	0.959314820200241	0.944965403873069
GC_00001379	27	27	1	0	0.96593325488253	1.0	0.982671464032229
GC_00001380	26	26	1	0	1.0	1.0	1.0
GC_00001381	26	26	1	0	0.999104599104599	1.0	0.999552099026833
GC_00001382	26	26	1	0	0.999122695486332	1.0	0.999561155242923
GC_00001383	26	26	1	0	0.997554763117677	1.0	0.998775884933184
GC_00001384	26	26	1	0	0.99794226737623	1.0	0.998970074031983
GC_00001385	26	26	1	0	0.994639804639805	0.977007260864989	0.985744688367565
GC_00001386	26	26	1	0	0.998837593289743	0.995463510848126	0.997147697827842
GC_00001387	26	26	1	0	0.995075608152531	1.0	0.997531726703817
GC_00001388	26	26	1	0	0.995823648773289	1.0	0.997907454784756
GC_00001389	26	26	1	0	0.967256637168142	0.922637534609365	0.94442037271537
GC_00001390	23	26	2	0	0.974273504273504	1.0	0.986969132862894
GC_00001391	26	26	1	0	0.996110392833958	0.964777603349032	0.980193666685821
GC_00001392	26	26	1	0	0.995097854526426	1.0	0.997542904744019
GC_00001393	25	26	2	0	0.899948159668222	0.731261717006397	0.80688284918594
GC_00001394	25	26	2	0	0.975816767169662	0.942594506942336	0.958917972312389
GC_00001395	26	26	1	0	0.95177435297721	0.858438228438228	0.902700045100602
GC_00001396	26	26	1	0	0.989304458981878	1.0	0.994623477080227
GC_00001397	26	26	1	0	0.95647046932381	0.959158232118757	0.957812465160466
GC_00001398	26	26	1	0	0.952087912087912	1.0	0.975455978383247
GC_00001399	26	26	1	0	0.989106158638869	1.0	0.994523247885077
GC_00001400	26	26	1	0	0.904783891240221	0.975375234521576	0.93875437245473
GC_00001401	26	26	1	0	0.925650128963738	1.0	0.961389730191397
GC_00001402	25	26	2	0	0.990094974010666	0.92424461188015	0.956037216932072
GC_00001403	23	26	2	0	0.958757789355399	1.0	0.978944711352916
GC_00001404	25	26	2	0	0.98820382809301	0.938684235560535	0.962807723446738
GC_00001405	26	26	1	0	0.983073829896666	0.994564654489085	0.988785859183075
GC_00001406	25	26	2	0	0.962597379900923	0.948941923324898	0.95572087639443
GC_00001407	26	26	1	0	0.989522329787658	0.882758099328389	0.93309617245613
GC_00001408	26	26	1	0	0.983382225764333	0.982006749714068	0.982694006426242
GC_00001409	25	26	2	0	0.990197046528693	0.881679290608156	0.932792634027387
GC_00001410	26	26	1	0	0.977310183985489	0.966735002568539	0.971993829937875
GC_00001411	26	26	1	0	0.984025953721076	1.0	0.991948670707173
GC_00001412	23	26	2	0	0.979751609101623	0.98940290478752	0.98455360529414
GC_00001413	26	26	1	0	0.966888536187445	0.998059299191376	0.982226680473044
GC_00001414	26	26	1	0	0.888709879059655	0.804031918385604	0.844252927442326
GC_00001415	24	25	2	0	0.994111111111111	1.0	0.997046860199476
GC_00001416	25	25	1	0	0.948553125690303	0.826806438677899	0.883505344482583
GC_00001417	25	25	1	0	0.987868852459016	1.0	0.993897410522843
GC_00001418	25	25	1	0	0.990535386872021	1.0	0.99524519222798
GC_00001419	25	25	1	0	0.996647742633144	0.963819628647213	0.979958831520273
GC_00001420	20	25	3	0	0.989462273874258	0.926001047668932	0.956680393648339
GC_00001421	24	25	2	0	0.993910248664846	0.672637000869259	0.802306456036019
GC_00001422	25	25	1	0	0.994710048694112	1.0	0.997348009897804
GC_00001423	25	25	1	0	0.993949713377604	0.940334248678655	0.966398910695315
GC_00001424	25	25	1	0	0.996048652202498	1.0	0.998020415087006
GC_00001425	24	25	2	0	0.987320232736854	0.810129865749175	0.889991447631578
GC_00001426	25	25	1	0	0.959710716633794	1.0	0.979441208835449
GC_00001427	25	25	1	0	0.953407745645189	0.963976832974056	0.958663159627395
GC_00001428	25	25	1	0	0.991072896120973	0.986483801616133	0.988773024169545
GC_00001429	25	25	1	0	0.990276690159227	0.98728562449493	0.988778895331656
GC_00001430	25	25	1	0	0.98294212962963	1.0	0.991397696324322
GC_00001431	25	25	1	0	0.974565877352763	1.0	0.987119131886683
GC_00001432	25	25	1	0	0.984638282039016	0.832698236928959	0.902316717800019
GC_00001433	12	25	3	0	0.742114236999147	0.673189258324049	0.7059734317735
GC_00001434	25	25	1	0	0.922704863217157	0.956098896247239	0.939105105405344
GC_00001435	24	25	2	0	0.985363524337646	0.943752598257771	0.964109288632097
GC_00001436	25	25	1	0	0.98699924264222	0.945652908139853	0.965883802482254
GC_00001437	24	24	1	0	0.99730312837109	1.0	0.998649743451256
GC_00001438	24	24	1	0	0.988676041517195	1.0	0.994305780204318
GC_00001439	24	24	1	0	0.997951997325058	0.988756613756613	0.993333025349442
GC_00001440	21	24	2	0	0.955953667953668	0.775287675167265	0.856193851585541
GC_00001441	24	24	1	0	0.992886837624567	0.966099003250669	0.979309767487895
GC_00001442	24	24	1	0	0.992061758065691	1.0	0.996015062333199
GC_00001443	23	24	2	0	0.986776799263132	0.938767857821085	0.962173833344943
GC_00001444	24	24	1	0	0.989728882260717	0.999473688905538	0.994577416406121
GC_00001445	24	24	1	0	0.989710676446618	0.998326516604806	0.993999926678414
GC_00001446	21	23	2	0	0.991964927712273	0.894948104252378	0.94096242540295
GC_00001447	23	23	1	0	1.0	0.887082142789958	0.940162722835638
GC_00001448	23	23	1	0	0.993471202710333	1.0	0.996724910156319
GC_00001449	23	23	1	0	0.986738727111398	1.0	0.993325104752006
GC_00001450	23	23	1	0	0.979153172604054	0.945162913412649	0.961857848635843
GC_00001451	23	23	1	0	0.990884164797208	1.0	0.995421212663209
GC_00001452	23	23	1	0	0.985536938807967	0.893063815902921	0.93702440721161
GC_00001453	18	23	2	0	0.80664210957142	0.725724880921347	0.764047062546831
GC_00001454	21	23	2	0	0.994627370796023	0.882559190380546	0.935248041142887
GC_00001455	18	22	2	0	0.999295278365046	1.0	0.999647514980613
GC_00001456	22	22	1	0	0.981851481851482	1.0	0.990842644711417
GC_00001457	22	22	1	0	0.993215739484396	1.0	0.996596324029952
GC_00001458	22	22	1	0	0.98989898989899	0.770562770562771	0.866567312468952
GC_00001459	16	22	2	0	0.991669203450025	0.753644482385001	0.856426016247814
GC_00001460	22	22	1	0	0.983313250812429	0.987987012987013	0.985644591380789
GC_00001461	21	22	2	0	0.993370714822156	0.93950681934553	0.965688248961347
GC_00001462	22	22	1	0	0.974516737388024	0.999835010724303	0.987013538503407
GC_00001463	20	22	2	0	0.96769199797294	0.86956241623314	0.916006607925819
GC_00001464	22	22	1	0	0.918965210123183	0.841877296637471	0.878733837730499
GC_00001465	22	22	1	0	0.990016844598518	1.0	0.994983381458012
GC_00001466	21	22	2	0	0.968201895450062	0.977145403615992	0.97265309116323
GC_00001467	16	22	3	0	0.986392050008014	0.765222723489269	0.861844307727822
GC_00001468	21	22	2	0	0.94295570767855	0.937309880360296	0.940124317725885
GC_00001469	20	22	2	0	0.98513180045868	0.875040433146157	0.926828324610441
GC_00001470	21	21	1	0	1.0	1.0	1.0
GC_00001471	20	21	2	0	0.999847591178577	0.935262115386337	0.96647706330777
GC_00001472	21	21	1	0	0.998677248677249	1.0	0.99933818663137
GC_00001473	21	21	1	0	0.992215053763441	0.950025405376074	0.970662004527983
GC_00001474	21	21	1	0	0.998041640898784	1.0	0.999019860717049
GC_00001475	21	21	1	0	0.998827323365582	0.71308414670216	0.832108367796337
GC_00001476	21	21	1	0	1.0	0.921717752234993	0.959264440538178
GC_00001477	21	21	1	0	0.99861234130499	0.963841647955618	0.980918961646445
GC_00001478	21	21	1	0	0.997665207421305	0.995438612603513	0.996550666292831
GC_00001479	21	21	1	0	0.99057462778393	1.0	0.995264999320039
GC_00001480	21	21	1	0	0.996612466124661	1.0	0.99830335934849
GC_00001481	21	21	1	0	0.983607640954458	0.898535822435193	0.939149132688175
GC_00001482	21	21	1	0	0.992162314635719	0.956570656631449	0.974041462621666
GC_00001483	21	21	1	0	0.804862023653088	0.811079098305989	0.807958601380047
GC_00001484	21	21	1	0	0.987539827808284	0.981359907979928	0.984440169226269
GC_00001485	21	21	1	0	0.995563965100389	1.0	0.997777052012769
GC_00001486	21	21	1	0	0.983214977404777	0.870762846705108	0.923578547180442
GC_00001487	21	21	1	0	0.971085135582793	0.665243653668701	0.789582421163618
GC_00001488	19	21	2	0	0.994862922170176	0.87403950897158	0.930545635233
GC_00001489	20	20	1	0	1.0	1.0	1.0
GC_00001490	20	20	1	0	0.999012035207473	1.0	0.999505773464528
GC_00001491	20	20	1	0	0.995914443643355	1.0	0.997953040337146
GC_00001492	20	20	1	0	0.997594477484466	0.999554070789395	0.998573312764797
GC_00001493	20	20	1	0	0.999305818503092	1.0	0.999652788737729
GC_00001494	20	20	1	0	0.986842105263158	1.0	0.993377483443709
GC_00001495	20	20	1	0	0.995757055682685	1.0	0.997874017628933
GC_00001496	20	20	1	0	0.990052631578947	1.0	0.995001454603158
GC_00001497	20	20	1	0	0.996390780487565	0.965233999676133	0.980564956168812
GC_00001498	20	20	1	0	0.871904286333969	0.956924450948877	0.912438123341963
GC_00001499	17	20	2	0	0.995757093609122	0.761005855089217	0.862696904035497
GC_00001500	20	20	1	0	0.988975986064452	1.0	0.994457442416205
GC_00001501	20	20	1	0	0.996345029239766	1.0	0.998169168802637
GC_00001502	20	20	1	0	0.91888019915921	0.917615176151762	0.918247251966066
GC_00001503	19	20	2	0	0.977268895946702	0.922914516683865	0.949314308058513
GC_00001504	17	20	2	0	0.940834902699309	0.698467652055862	0.801734546871045
GC_00001505	20	20	1	0	0.992198581560284	1.0	0.996084015663937
GC_00001506	19	20	2	0	0.98403306856865	0.92328400238747	0.952691090395624
GC_00001507	19	19	1	0	0.999263894000736	1.0	0.999631811487482
GC_00001508	16	19	2	0	0.99840276853454	0.921810430062768	0.958579064148687
GC_00001509	19	19	1	0	0.996449456975773	1.0	0.998221571294068
GC_00001510	19	19	1	0	0.997836366067413	0.996138443935927	0.996986682088936
GC_00001511	19	19	1	0	0.998182392919235	1.0	0.999090369784457
GC_00001512	19	19	1	0	0.998904070211371	1.0	0.999451734675535
GC_00001513	19	19	1	0	0.993620414673046	1.0	0.9968
GC_00001514	19	19	1	0	0.996101364522417	1.0	0.998046875
GC_00001515	19	19	1	0	0.995080293325907	1.0	0.997534080863537
GC_00001516	19	19	1	0	0.992871725665248	1.0	0.996423114321433
GC_00001517	19	19	1	0	0.997868313657787	1.0	0.998933019595115
GC_00001518	19	19	1	0	0.989379312478728	1.0	0.994661305938665
GC_00001519	19	19	1	0	0.992967881802117	1.0	0.996471534608212
GC_00001520	19	19	1	0	0.997078165499218	1.0	0.99853694534783
GC_00001521	19	19	1	0	0.997762638746542	1.0	0.99888006652539
GC_00001522	19	19	1	0	0.991697429448433	0.987761912902579	0.989725758922764
GC_00001523	19	19	1	0	0.994142429318309	0.997493734335835	0.995815262224394
GC_00001524	19	19	1	0	0.973811662351843	0.779772382659151	0.86605651137594
GC_00001525	19	19	1	0	0.988573999100315	1.0	0.994254173641587
GC_00001526	19	19	1	0	0.98936735778841	1.0	0.994655264564404
GC_00001527	19	19	1	0	0.995065789473684	1.0	0.997526793075021
